,0.002,0.006,0.009,0.012,0.016,0.019,0.023,0.026,0.029,0.033,0.036,0.04,0.043,0.047,0.05,0.053,0.057,0.06,0.064,0.067,0.071,0.074,0.077,0.081,0.084,0.088,0.091,0.095,0.098,0.101,0.105,0.108,0.112,0.115,0.119,0.122,0.125,0.129,0.132,0.136,0.139,0.143,0.146,0.149,0.153,0.156,0.16,0.163,0.166,0.17
0.033,75.94862092114185,72.2926185633378,68.73042667242184,65.26204524839407,61.88747429125443,58.606713801002954,55.41976377763958,52.32662422116447,49.32729513157738,46.42177650887843,43.61006835306765,40.892170664144984,38.26808344211046,35.73780668696408,33.30134039870585,30.95868457733575,28.709839222853788,26.554804335260044,24.493579914554367,22.526165960736826,20.652562473807436,18.87276945376617,17.186786900613054,15.594614814348073,14.096253194971245,12.69170204248255,11.38096135688199,10.16403113816963,9.04091138634535,8.011602101409212,7.076103283361221,6.234414932201365,5.486537047929649,4.832469630546075,4.272212680050646,3.8057661964433516,3.433130179724219,3.1543046298932067,2.9692895469503338,2.878084930895602,2.880690781729011,2.97710709945056,3.167333884060251,3.4513711355580767,3.829218853944048,4.30087703921815,4.866345691380404,5.525624810430799,6.278714396369318,7.125614449195994
0.033,73.47393554889253,69.87526180974233,66.37039853748027,62.95934573210634,59.642103393620566,56.418671522022954,53.289050117313444,50.253239179492176,47.311238708558946,44.46304870451386,41.70866916735694,39.04810009708813,36.48134149370748,34.00839335721496,31.629255687610588,29.343928484894356,27.15241174906626,25.05470548012637,23.05080967807455,21.14072434291087,19.324449474635337,17.601985073247942,15.973331138748694,14.438487671137574,12.997454670414601,11.65023213657977,10.396820069633074,9.237218469574564,8.17142733640415,7.199446670121877,6.321276470727745,5.53691673822175,4.846367472603899,4.249628673874184,3.7467003420326153,3.3375824770791853,3.022275079013907,2.8007781478367555,2.673091683547753,2.6392156861468834,2.699150155634155,2.8528950920095584,3.100450495273111,3.4418163654247964,3.87699270246463,4.405979506392591,5.028776777208705,5.745384514912962,6.555802719505355,7.460031390985892
0.033,71.04383910226268,67.50249398176635,64.05495932815815,60.70123514143808,57.44132142160617,54.27521816866241,51.20292538260678,48.224443063439395,45.339771211160034,42.54890982576882,39.85185890726576,37.24861845565082,34.73918847092403,32.32356895308536,30.00175990213485,27.7737613180725,25.639573200898262,23.59919555061225,21.652628367214295,19.799871650704496,18.040925401082823,16.375789618349287,14.804464302503895,13.326949453546643,11.943245071477532,10.653351156296576,9.457267708003744,8.354994726599108,7.346532212082555,6.431880164454152,5.611038583713882,4.884007469861754,4.2507868228977665,3.7113766428219206,3.2657769296342156,2.9139876833346507,2.656008903923227,2.491840591399945,2.4214827457648163,2.4449353670178127,2.562198455158949,2.773272010188224,3.0781560321056443,3.4768505209111993,3.9693554766049006,4.555670899186727,5.235796788656705,6.009733145014827,6.877479968261073,7.839037258395474
0.033,68.65833158125275,65.17431507941028,61.784109044455946,58.48771347638975,55.28512837521169,52.17635374092179,49.16138957352002,46.24023587300648,43.41289263938098,40.67935987264362,38.03963757279442,35.493725739833344,33.04162437376042,30.683333474575626,28.418853042278972,26.248183076870472,24.171323578350098,22.188274546717935,20.29903598197384,18.503607884117905,16.801990253150088,15.194183089070414,13.680186391878896,12.260000161575505,10.933624398160255,9.701059101633154,8.562304271994185,7.5173599092434005,6.56622601338071,5.708902584406168,4.94538962231976,4.2756871271214925,3.699795098811369,3.217713537389381,2.8294424428555365,2.534981815209836,2.334331654452275,2.227491960582852,2.2144627336015805,2.2952439735084376,2.4698356803034365,2.7382378539865684,3.1004504945578484,3.5564736020172596,4.106307176364822,4.749951217600515,5.487405725724357,6.31867070073634,7.243746142636444,8.26263205142471
0.033,66.31741298586245,62.890725102673834,59.55784768637335,56.31878073696102,53.17352425443682,50.12207823880079,47.16444269005287,44.3006176081932,41.530602993221564,38.85439884513807,36.27200516394273,33.783421949635525,31.388649202216442,29.08768692168551,26.88053510804273,24.767193761288084,22.747662881421576,20.821942468443275,18.99003252235304,17.251933043150956,15.607644030837012,14.057165485411202,12.600497406873533,11.237639795224005,9.968592650462622,8.79335597258938,7.711929761604272,6.724314017507351,5.830508740298522,5.030513929977838,4.324329586545294,3.711955710000889,3.193392300344624,2.7686393575764985,2.4376968816965174,2.2005648727046747,2.0572433306009774,2.0077322553854167,2.052031647058004,2.1901415056187234,2.422061831067583,2.7477926234045773,3.167333882629719,3.6806856087429907,4.287847801744415,4.988820461633969,5.783603588411672,6.672197182077516,7.654601242631483,8.73081577007361
0.033,64.02108331609163,60.651724051556904,57.37617525391028,54.19443692315181,51.10650905928149,48.112391662299316,45.21208473220527,42.405588268999445,39.69290227268168,37.07402674325205,34.548961680710576,32.117707085057226,29.780262956292038,27.536629294414965,25.386806099426053,23.330793371325264,21.368591110112618,19.50019931578818,17.72561798835181,16.044847127803585,14.457886734143512,12.964736807371569,11.565397347487774,10.25986835449211,9.048149828384597,7.930241769165215,6.9061441768339735,5.9758570513909115,5.139380392835949,4.396714201169128,3.747858476390454,3.1928132184999143,2.7315784274975154,2.3641541033832567,2.0905402461571425,1.9107368558191669,1.8247439323693435,1.832561475807647,1.934189486134086,2.129627963348672,2.4188769074513985,2.8019363184422597,3.278806196321267,3.8494865410884014,4.513977352743691,5.2722786312871115,6.124390376718684,7.070312589038395,8.110045268246228,9.24358841434222
0.033,61.76934257194068,58.45731192605979,55.239091747067036,52.11468203496242,49.08408278974595,46.14729401141766,43.304315699977465,40.55514785542551,37.899790477761606,35.33824356698583,32.87050712309823,30.49658114609874,28.21646563598739,26.03016059276419,23.937666016429134,21.93898190698221,20.03410826442343,18.22304508875286,16.50579237997035,14.882350138075996,13.352718363069776,11.916897054951693,10.57488621372175,9.32668583937995,8.172295931926294,7.111716491360778,6.1449475176833985,5.271989010894202,4.492840970993101,3.8075033979801454,3.215976291855328,2.7182596526186495,2.3143534802701122,2.004257774809716,1.7879725362374599,1.6654977645533469,1.636833459757377,1.7019796218495438,1.8609362508298537,2.1137033466983004,2.4602809094548883,2.9006689390996057,3.4348674356324764,4.062876399053476,4.784695829362628,5.600325726559901,6.509766090645331,7.513016921618903,8.610078219480606,9.800949984230456
0.033,59.56219075340939,56.307488726182356,53.14659716584348,50.07951607239273,47.106245445830126,44.22678528615568,41.441135593369346,38.749296367471246,36.151267608461204,33.64704931633929,31.236641491105544,28.92004413275992,26.697257241302452,24.568280816733107,22.533114859051903,20.591759368258852,18.744214344353928,16.990479787337204,15.330555697208563,13.764442073968064,12.292138917615707,10.913646228151485,9.628964005575414,8.438092249887474,7.341030961087678,6.337780139176022,5.428339784152505,4.6127098960171615,3.890890474769922,3.2628815204108284,2.7286830329398724,2.2882950123570565,1.94171745866238,1.6889503718558443,1.529993751937451,1.4648475989072003,1.4935119127650929,1.6159866935111211,1.832271941145285,2.142367655667594,2.5462738370780427,3.043990485376626,3.6355176005633565,4.320855182638215,5.100003231601225,5.97296174745237,6.9397307301916635,8.000310179819099,9.154700096334645,10.402900479738364
0.033,57.3996278604976,54.20225445192444,51.09869151023941,48.088939035442536,45.17299702753379,42.350865486513214,39.622544412380755,36.988033805136524,34.447333664780345,32.0004439913123,29.64736478473242,27.388096045040665,25.22263777223704,23.15098996632156,21.17315262729423,19.289125755155045,17.49890934990399,15.802503411541139,14.199907940066359,12.691122935479736,11.276148397781238,9.954984326970882,8.727630723048666,7.594087586014592,6.55435491586866,5.608432712610877,4.756320976241224,3.998019706759748,3.333528904166374,2.7628485684611483,2.2859786996440548,1.9029192977151042,1.6136703626742948,1.418231894521625,1.316603893257095,1.308786358880709,1.3947792913924586,1.5745826907923528,1.8481965570803915,2.2156208902565657,2.676855690320881,3.231900957273327,3.880756691113924,4.623422891842652,5.459899559459532,6.390186693964537,7.414284295357695,8.532192363638995,9.743910898808409,11.04943990086599
