Time (s),Bx (µT),By (µT),Bz (µT)
0.009999999776482582,-64.02099609375,-1.4857985973358154,-58.04949951171875
0.019999999552965164,-64.80640411376953,-0.7633143663406372,-57.49422836303711
0.029999999329447746,-64.97611236572266,-0.6072072386741638,-58.89311599731445
0.03999999910593033,-64.80640411376953,-1.0719192028045654,-60.407283782958984
0.05000000074505806,-65.44973754882812,-1.3841334581375122,-58.5582275390625
0.05999999865889549,-67.21788787841797,-0.4547095000743866,-55.22474670410156
0.07000000029802322,-66.7462158203125,-0.5554723143577576,-58.647613525390625
0.07999999821186066,-66.15618133544922,-0.47922343015670776,-58.82238006591797
0.09000000357627869,-65.87399291992188,-0.24686744809150696,-57.968589782714844
0.10000000149011612,-65.98451232910156,-0.2178417444229126,-58.184349060058594
0.10999999940395355,-66.48970031738281,-0.9149097204208374,-57.47003173828125
0.11999999731779099,-65.73682403564453,0.2396513819694519,-53.672359466552734
0.12999999523162842,-65.76052856445312,0.1434003710746765,-55.94014358520508
0.14000000059604645,-66.847900390625,0.0626397579908371,-57.364925384521484
0.15000000596046448,-67.78715515136719,-0.009999686852097511,-57.7445068359375
0.1599999964237213,-67.08267211914062,-0.5844979882240295,-60.1375846862793
0.17000000178813934,-66.83008575439453,-0.11978601664304733,-60.61379623413086
0.18000000715255737,-66.3544921875,-1.0910190343856812,-58.777687072753906
0.1899999976158142,-66.18282318115234,-1.1789984703063965,-55.8487548828125
0.20000000298023224,-66.95645904541016,-0.7142865061759949,-54.70307540893555
0.20999999344348907,-67.85614776611328,-0.3993651568889618,-56.011653900146484
0.2199999988079071,-65.58281707763672,-0.6317211389541626,-56.011653900146484
0.23000000417232513,-65.81578826904297,-1.555730938911438,-56.24790954589844
0.23999999463558197,-66.84593963623047,-0.8758077025413513,-55.9362907409668
0.25,-67.00371551513672,-0.98484206199646,-57.67392349243164
0.25999999046325684,-66.73738861083984,-1.3178104162216187,-59.23802185058594
0.27000001072883606,-67.39249420166016,-0.11256718635559082,-56.95759963989258
0.2800000011920929,-67.139892578125,-0.5772791504859924,-57.67192077636719
0.28999999165534973,-66.665283203125,-0.6335258483886719,-57.75837707519531
0.30000001192092896,-66.49166107177734,-0.6335258483886719,-55.72685241699219
0.3100000023841858,-66.92981719970703,-0.12971189618110657,-54.28357696533203
0.3199999928474426,-67.88688659667969,0.5908172726631165,-54.74668502807617
0.33000001311302185,-68.64466094970703,-0.33860671520233154,-54.27047348022461
0.3400000035762787,-67.40524291992188,0.33951181173324585,-54.970924377441406
0.3499999940395355,-66.72250366210938,0.5028377771377563,-53.86207580566406
0.36000001430511475,-66.08015441894531,0.5028377771377563,-53.48834991455078
0.3700000047683716,-65.96980285644531,0.05617286264896393,-54.66038513183594
0.3799999952316284,-66.96119689941406,-1.0654523372650146,-56.593894958496094
0.38999998569488525,-65.4456558227539,0.3286835849285126,-56.593894958496094
0.4000000059604645,-65.91944122314453,-0.3104833662509918,-54.301918029785156
0.4099999964237213,-66.01802825927734,0.42764168977737427,-53.39156723022461
0.41999998688697815,-65.76543426513672,0.7559478878974915,-53.90322494506836
0.4300000071525574,-65.66979217529297,-0.10880737751722336,-54.84716796875
0.4399999976158142,-66.17497253417969,1.0529725551605225,-54.84716796875
0.44999998807907104,-67.17749786376953,-0.07271324098110199,-55.55038833618164
0.46000000834465027,-67.0333023071289,-1.7655282020568848,-55.53914260864258
0.4699999988079071,-67.20905303955078,-1.9957786798477173,-55.55778884887695
0.47999998927116394,-67.88688659667969,-1.2017077207565308,-56.47414779663086
0.49000000953674316,-68.17871856689453,-1.2235145568847656,-58.40827560424805
0.5,-66.41056823730469,-1.455870509147644,-56.027217864990234
0.5099999904632568,-67.50316619873047,-1.6882264614105225,-56.34284210205078
0.5199999809265137,-67.21673583984375,-1.0164244174957275,-55.512943267822266
0.5299999713897705,-66.27650451660156,-0.5473511219024658,-55.975746154785156
0.5400000214576721,-66.02799987792969,-1.1537325382232666,-57.470340728759766
0.550000011920929,-66.78577423095703,-2.3155124187469482,-51.755802154541016
0.5600000023841858,-66.55280303955078,-0.9710059762001038,-53.97966384887695
0.5699999928474426,-66.68310546875,-0.28130725026130676,-55.81932067871094
0.5799999833106995,-66.3948745727539,-0.06534402817487717,-57.103702545166016
0.5899999737739563,-65.87399291992188,-0.28326237201690674,-56.418514251708984
0.6000000238418579,-65.91944122314453,-0.8758077621459961,-52.75384521484375
0.6100000143051147,-66.42462921142578,-0.4110957682132721,-55.37300491333008
0.6200000047683716,-65.83443450927734,-1.357062816619873,-57.57914352416992
0.6299999952316284,-66.70501708984375,-0.4217735826969147,-58.494117736816406
0.6399999856948853,-66.76763153076172,0.19859431684017181,-57.52643585205078
0.6499999761581421,-65.14891052246094,-0.8712959885597229,-55.85661697387695
0.6600000262260437,-66.1592788696289,-0.6389399766921997,-57.99956512451172
0.6700000166893005,-66.42953491210938,-0.6335258483886719,-58.97972869873047
0.6800000071525574,-66.68212890625,-0.45831891894340515,-57.059471130371094
0.6899999976158142,-66.26358795166016,-0.4729069471359253,-55.21442413330078
0.699999988079071,-66.18904113769531,-0.9204742312431335,-55.36468505859375
0.7099999785423279,-68.01407623291016,-1.6098721027374268,-57.594398498535156
0.7200000286102295,-67.76148223876953,0.2489757090806961,-55.68955612182617
0.7300000190734863,-68.81746673583984,0.3022145628929138,-54.195884704589844
0.7400000095367432,-69.10929870605469,-0.5256946682929993,-54.140403747558594
0.75,-68.53986358642578,-0.9102475643157959,-53.85914611816406
0.7599999904632568,-67.82573699951172,-0.3494349420070648,-53.216339111328125
0.7699999809265137,-68.33092498779297,-0.3494349420070648,-56.78792190551758
0.7799999713897705,-67.85320281982422,0.5547231435775757,-55.72685241699219
0.7900000214576721,-66.96904754638672,0.43831953406333923,-52.39291000366211
0.800000011920929,-66.22517395019531,0.21874688565731049,-51.48517990112305
0.8100000023841858,-66.02799987792969,0.1479121446609497,-53.099674224853516
0.8199999928474426,-66.55394744873047,-0.00804459024220705,-54.01295471191406
0.8299999833106995,-67.31172943115234,0.6890233755111694,-54.48916244506836
0.8399999737739563,-67.41815948486328,-0.4113965630531311,-54.96537399291992
0.8500000238418579,-67.25728607177734,-0.9176167845726013,-56.04817581176758
0.8600000143051147,-66.79541778564453,-0.4363616704940796,-56.391849517822266
0.8700000047683716,-66.52157592773438,0.5028377771377563,-55.38379669189453
0.8799999952316284,-68.28972625732422,0.5028377771377563,-55.145687103271484
0.8899999856948853,-66.87619018554688,-0.17257368564605713,-53.75404357910156
0.8999999761581421,-66.68016052246094,-0.3494349420070648,-53.746952056884766
0.9100000262260437,-67.19728088378906,-0.9577714800834656,-54.34783935546875
0.9200000166893005,-67.57494354248047,-1.3502951860427856,-56.280426025390625
0.9300000071525574,-67.10932159423828,-0.11993640661239624,-60.48310852050781
0.9399999976158142,-67.10932159423828,-0.817004382610321,-58.10205078125
0.949999988079071,-66.8931884765625,-0.51997971534729,-55.92473220825195
0.9599999785423279,-67.12027740478516,0.09181583672761917,-56.79624557495117
0.9700000286102295,-66.89989471435547,-0.16460290551185608,-58.536033630371094
0.9800000190734863,-66.11105346679688,-1.4857985973358154,-58.52062225341797
0.9900000095367432,-67.37401580810547,-1.4857985973358154,-56.37767028808594
1,-66.1993408203125,-1.261563777923584,-62.27714538574219
1.0099999904632568,-65.3114242553711,-0.6842080354690552,-60.51331329345703
1.0199999809265137,-66.12903594970703,-0.8324947953224182,-56.360565185546875
1.0299999713897705,-67.42681884765625,-1.4857985973358154,-53.54121017456055
1.0399999618530273,-66.49166107177734,-1.572274088859558,-53.259952545166016
1.0499999523162842,-66.49166107177734,-2.7340540885925293,-55.40290451049805
1.059999942779541,-65.84619903564453,-2.312504529953003,-55.92334747314453
1.0700000524520874,-66.20081329345703,-2.0539803504943848,-56.76064682006836
1.0800000429153442,-66.90316009521484,-1.6761951446533203,-57.854393005371094
1.090000033378601,-67.15575408935547,-0.789482593536377,-57.843910217285156
1.100000023841858,-67.4083480834961,-0.09241463243961334,-53.55801010131836
1.1100000143051147,-67.17536926269531,-0.2886764705181122,-53.84928512573242
1.1200000047683716,-66.92278289794922,-0.3494349420070648,-55.204715728759766
1.1299999952316284,-66.6701889038086,-0.7090227603912354,-57.11711120605469
1.1399999856948853,-66.78790283203125,-1.4060907363891602,-58.35248565673828
1.149999976158142,-67.74481201171875,-1.988409399986267,-57.080894470214844
1.159999966621399,-67.99739837646484,-1.0589854717254639,-51.604461669921875
1.1699999570846558,-66.9649658203125,-1.705672025680542,-54.405479431152344
1.1799999475479126,-67.59718322753906,-0.601191520690918,-56.607147216796875
1.190000057220459,-67.73827362060547,0.03857699781656265,-57.271995544433594
1.2000000476837158,-66.05579376220703,-1.402180552482605,-57.21019744873047
1.2100000381469727,-67.066162109375,-0.9374685287475586,-55.781558990478516
1.2200000286102295,-67.83472442626953,-0.472756564617157,-57.54400634765625
1.2300000190734863,-68.22138214111328,-0.00804459024220705,-60.148529052734375
1.2400000095367432,-68.73262023925781,0.09978663176298141,-61.908660888671875
1.25,-69.19807434082031,-0.6031466126441956,-61.658531188964844
1.2599999904632568,-68.91179656982422,-2.2761096954345703,-59.039371490478516
1.2699999809265137,-68.15402221679688,-1.346685767173767,-56.42020797729492
1.2799999713897705,-67.39624786376953,-1.2017077207565308,-54.002010345458984
1.2899999618530273,-66.63847351074219,-1.2017077207565308,-53.39634323120117
1.2999999523162842,-66.48495483398438,-1.2943493127822876,-55.86616897583008
1.309999942779541,-66.93144226074219,-1.3630785942077637,-60.16886901855469
