Time (s),Ay (m/s²),Fᵧ (N)
0.0012499999720603228,-9.785685539245605,-4.135039806365967
0.0024999999441206455,-9.775982856750488,-4.146557807922363
0.0037499999161809683,-9.766757011413574,-4.135042667388916
0.004999999888241291,-9.795071601867676,-4.1465606689453125
0.0062500000931322575,-9.776062965393066,-4.1465606689453125
0.007499999832361937,-9.77701473236084,-4.1465606689453125
0.008750000037252903,-9.814159393310547,-4.146570682525635
0.009999999776482582,-9.795389175415039,-4.158071994781494
0.011250000447034836,-9.7968168258667,-4.1465606689453125
0.012500000186264515,-9.833643913269043,-4.146546840667725
0.013749999925494194,-9.824813842773438,-4.135053634643555
0.014999999664723873,-9.833087921142578,-4.1465606689453125
0.016249999403953552,-9.81574535369873,-4.1465606689453125
0.017500000074505806,-9.830153465270996,-4.1465606689453125
0.01875000074505806,-9.768779754638672,-4.146539688110352
0.019999999552965164,-9.802513122558594,-4.135038375854492
0.021250000223517418,-9.769098281860352,-4.135061740875244
0.02250000089406967,-9.801482200622559,-4.1465606689453125
0.023749999701976776,-9.764272689819336,-4.1465606689453125
0.02500000037252903,-9.853365898132324,-4.1465606689453125
0.026249999180436134,-9.852532386779785,-4.146589756011963
0.027499999850988388,-9.841085433959961,-4.158021926879883
0.028750000521540642,-9.813802719116211,-4.135070323944092
0.029999999329447746,-9.808858871459961,-4.1465606689453125
0.03125,-9.839736938476562,-4.1465606689453125
0.032499998807907104,-9.808145523071289,-4.146524906158447
0.03375000134110451,-9.832969665527344,-4.13507604598999
0.03500000014901161,-9.826598167419434,-4.146522045135498
0.036249998956918716,-9.84255313873291,-4.135078430175781
0.03750000149011612,-9.835230827331543,-4.146518707275391
0.038750000298023224,-9.841243743896484,-4.135124206542969
0.03999999910593033,-9.82691478729248,-4.15803861618042
0.04125000163912773,-9.83584976196289,-4.1466064453125
0.042500000447034836,-9.793816566467285,-4.158035755157471
0.04374999925494194,-9.83953857421875,-4.146609306335449
0.04500000178813934,-9.814714431762695,-4.15803337097168
0.04625000059604645,-9.819116592407227,-4.14661169052124
0.04749999940395355,-9.842195510864258,-4.158030033111572
0.04874999821186066,-9.832493782043457,-4.146615028381348
0.05000000074505806,-9.827550888061523,-4.158027648925781
0.051249999552965164,-9.859151840209961,-4.146617412567139
0.05249999836087227,-9.924673080444336,-4.158024311065674
0.05375000089406967,-9.864164352416992,-4.146620273590088
0.054999999701976776,-9.831357955932617,-4.158082962036133
0.05624999850988388,-9.864813804626465,-4.158082962036133
0.057500001043081284,-9.867218971252441,-4.158082962036133
0.05874999985098839,-9.847431182861328,-4.158017635345459
0.05999999865889549,-9.866836547851562,-4.146627426147461
0.061250001192092896,-9.870694160461426,-4.158082962036133
0.0625,-9.828343391418457,-4.158013820648193
0.0637499988079071,-9.847748756408691,-4.146631717681885
0.06499999761581421,-9.869215965270996,-4.158010959625244
0.06624999642372131,-9.88150691986084,-4.146634101867676
0.06750000268220901,-9.843703269958496,-4.158082962036133
0.06875000149011612,-9.848066329956055,-4.158082962036133
0.07000000029802322,-9.865249633789062,-4.158005237579346
0.07124999910593033,-9.87495231628418,-4.146639823913574
0.07249999791383743,-9.882354736328125,-4.158082962036133
0.07374999672174454,-9.875334739685059,-4.158082962036133
0.07500000298023224,-9.858125686645508,-4.158082962036133
0.07625000178813934,-9.863014221191406,-4.158082962036133
0.07750000059604645,-9.84510612487793,-4.158082962036133
0.07874999940395355,-9.877523422241211,-4.158082962036133
0.07999999821186066,-9.871177673339844,-4.158082962036133
0.08124999701976776,-9.858522415161133,-4.158082962036133
0.08250000327825546,-9.875309944152832,-4.158082962036133
0.08375000208616257,-9.879697799682617,-4.158082962036133
0.08500000089406967,-9.8699951171875,-4.158082962036133
0.08624999970197678,-9.875344276428223,-4.158082962036133
0.08749999850988388,-9.896794319152832,-4.158082962036133
0.08874999731779099,-9.86987590789795,-4.158082962036133
0.09000000357627869,-9.863028526306152,-4.158082962036133
0.09125000238418579,-9.868819236755371,-4.158082962036133
0.0925000011920929,-9.858874320983887,-4.158082962036133
0.09375,-9.805051803588867,-4.158082962036133
0.0949999988079071,-9.820123672485352,-4.158082962036133
0.09624999761581421,-9.867109298706055,-4.158082962036133
0.09749999642372131,-9.889114379882812,-4.158082962036133
0.09875000268220901,-9.86329174041748,-4.158082962036133
0.10000000149011612,-9.84687614440918,-4.158082962036133
0.10125000029802322,-9.853365898132324,-4.158195495605469
0.10249999910593033,-9.863122940063477,-4.169491291046143
0.10374999791383743,-9.872478485107422,-4.15819787979126
0.10499999672174454,-9.866692543029785,-4.169604778289795
0.10625000298023224,-9.881902694702148,-4.169486999511719
0.10750000178813934,-9.868144989013672,-4.158082962036133
0.10875000059604645,-9.880973815917969,-4.158082962036133
0.10999999940395355,-9.867989540100098,-4.158082962036133
0.11124999821186066,-9.844630241394043,-4.158082962036133
0.11249999701976776,-9.863028526306152,-4.158082962036133
0.11375000327825546,-9.863028526306152,-4.158082962036133
0.11500000208616257,-9.866677284240723,-4.158082962036133
0.11625000089406967,-9.872692108154297,-4.158082962036133
0.11749999970197678,-9.865235328674316,-4.158082962036133
0.11874999850988388,-9.862785339355469,-4.158082962036133
0.11999999731779099,-9.883234024047852,-4.158082962036133
0.12125000357627869,-9.865086555480957,-4.158217430114746
0.12250000238418579,-9.832151412963867,-4.169468879699707
0.1237500011920929,-9.851555824279785,-4.158219814300537
0.125,-9.847163200378418,-4.169466018676758
0.1262499988079071,-9.832388877868652,-4.158082962036133
0.1274999976158142,-9.847748756408691,-4.158082962036133
0.1287499964237213,-9.857451438903809,-4.158226013183594
0.12999999523162842,-9.867154121398926,-4.169460773468018
0.13124999403953552,-9.86852741241455,-4.158228397369385
0.13249999284744263,-9.846211433410645,-4.169457912445068
0.13375000655651093,-9.847718238830566,-4.158231258392334
0.13500000536441803,-9.877523422241211,-4.169455051422119
0.13625000417232513,-9.845099449157715,-4.158234119415283
0.13750000298023224,-9.818140983581543,-4.169604778289795
0.13875000178813934,-9.825235366821289,-4.169604778289795
0.14000000059604645,-9.841367721557617,-4.169449806213379
0.14124999940395355,-9.84580135345459,-4.158082962036133
0.14249999821186066,-9.841843605041504,-4.158082962036133
0.14374999701976776,-9.845324516296387,-4.158082962036133
0.14499999582767487,-9.814714431762695,-4.158082962036133
0.14624999463558197,-9.828636169433594,-4.158082962036133
0.14749999344348907,-9.857743263244629,-4.158082962036133
0.14875000715255737,-9.872692108154297,-4.158247947692871
0.15000000596046448,-9.858413696289062,-4.169438362121582
0.15125000476837158,-9.83890438079834,-4.158250331878662
0.1525000035762787,-9.838879585266113,-4.169435977935791
0.1537500023841858,-9.846141815185547,-4.1582536697387695
0.1550000011920929,-9.846076011657715,-4.169432640075684
0.15625,-9.828829765319824,-4.158082962036133
0.1574999988079071,-9.814714431762695,-4.158257484436035
0.1587499976158142,-9.83486270904541,-4.169428825378418
0.1599999964237213,-9.827981948852539,-4.158082962036133
0.16124999523162842,-9.820401191711426,-4.158261775970459
0.16249999403953552,-9.834040641784668,-4.169424533843994
0.16374999284744263,-9.85482406616211,-4.158082962036133
0.16500000655651093,-9.867456436157227,-4.158082962036133
0.16625000536441803,-9.85775375366211,-4.158267498016357
0.16750000417232513,-9.848051071166992,-4.169604778289795
0.16875000298023224,-9.859766960144043,-4.169604778289795
0.17000000178813934,-9.840327262878418,-4.169416427612305
0.17125000059604645,-9.831015586853027,-4.158273220062256
0.17249999940395355,-9.860123634338379,-4.169413089752197
0.17374999821186066,-9.834099769592285,-4.158275604248047
0.17499999701976776,-9.827262878417969,-4.169604778289795
0.17624999582767487,-9.821333885192871,-4.169604778289795
0.17749999463558197,-9.799420356750488,-4.169604778289795
0.17874999344348907,-9.812403678894043,-4.169604778289795
0.18000000715255737,-9.83008861541748,-4.169405460357666
0.18125000596046448,-9.845542907714844,-4.1582841873168945
0.18250000476837158,-9.859156608581543,-4.169402122497559
0.1837500035762787,-9.839707374572754,-4.158287048339844
0.1850000023841858,-9.824377059936523,-4.169604778289795
0.1862500011920929,-9.848015785217285,-4.169604778289795
0.1875,-9.839231491088867,-4.169604778289795
0.1887499988079071,-9.812398910522461,-4.169604778289795
0.1899999976158142,-9.829166412353516,-4.169604778289795
0.1912499964237213,-9.819429397583008,-4.169604778289795
0.19249999523162842,-9.823375701904297,-4.169604778289795
0.19374999403953552,-9.827892303466797,-4.169604778289795
0.19499999284744263,-9.799627304077148,-4.169388771057129
0.19625000655651093,-9.804407119750977,-4.158300399780273
0.19750000536441803,-9.827247619628906,-4.16938591003418
0.19875000417232513,-9.843500137329102,-4.158303260803223
0.20000000298023224,-9.858053207397461,-4.169382572174072
0.20125000178813934,-9.875800132751465,-4.158306121826172
0.20250000059604645,-9.830951690673828,-4.169604778289795
0.20374999940395355,-9.843841552734375,-4.169604778289795
0.20499999821186066,-9.863028526306152,-4.169604778289795
0.20624999701976776,-9.836851119995117,-4.169604778289795
0.20749999582767487,-9.837545394897461,-4.169604778289795
0.20874999463558197,-9.850326538085938,-4.169604778289795
0.20999999344348907,-9.833375930786133,-4.169604778289795
0.21125000715255737,-9.831080436706543,-4.169604778289795
0.21250000596046448,-9.847525596618652,-4.169604778289795
0.21375000476837158,-9.860148429870605,-4.169604778289795
0.2150000035762787,-9.828919410705566,-4.169366359710693
0.2162500023841858,-9.800992012023926,-4.158322811126709
0.2175000011920929,-9.85059928894043,-4.169363498687744
0.21875,-9.844928741455078,-4.158325672149658
0.2199999988079071,-9.854981422424316,-4.169360637664795
0.2212499976158142,-9.841968536376953,-4.158082962036133
0.2224999964237213,-9.826980590820312,-4.158329486846924
0.22374999523162842,-9.831477165222168,-4.169604778289795
0.22499999403953552,-9.82690143585205,-4.169604778289795
0.22624999284744263,-9.845913887023926,-4.169856071472168
0.22750000655651093,-9.867803573608398,-4.180622100830078
0.22875000536441803,-9.843659400939941,-4.158336639404297
0.23000000417232513,-9.841338157653809,-4.169604778289795
0.23125000298023224,-9.829028129577637,-4.169604778289795
0.23250000178813934,-9.824377059936523,-4.169604778289795
0.23375000059604645,-9.839211463928223,-4.169604778289795
0.23499999940395355,-9.851160049438477,-4.169604778289795
0.23624999821186066,-9.838374137878418,-4.169604778289795
0.23749999701976776,-9.84157657623291,-4.169604778289795
0.23874999582767487,-9.866430282592773,-4.169604778289795
0.23999999463558197,-9.842231750488281,-4.169604778289795
0.24124999344348907,-9.857004165649414,-4.169604778289795
0.24250000715255737,-9.863028526306152,-4.169604778289795
0.24375000596046448,-9.870762825012207,-4.169604778289795
0.24500000476837158,-9.849370002746582,-4.169604778289795
0.2462500035762787,-9.83588981628418,-4.169604778289795
0.2475000023841858,-9.834040641784668,-4.16933012008667
0.2487500011920929,-9.849825859069824,-4.158359050750732
0.25,-9.88906192779541,-4.169604778289795
0.2512499988079071,-9.853002548217773,-4.169604778289795
0.2524999976158142,-9.867738723754883,-4.169604778289795
0.2537499964237213,-9.880743026733398,-4.169604778289795
0.2549999952316284,-9.849989891052246,-4.169604778289795
0.2562499940395355,-9.859964370727539,-4.169888973236084
0.2574999928474426,-9.871199607849121,-4.180841445922852
0.25874999165534973,-9.893217086791992,-4.169604778289795
0.25999999046325684,-9.876224517822266,-4.169893264770508
0.26124998927116394,-9.8809814453125,-4.181127071380615
0.26249998807907104,-9.882354736328125,-4.180835723876953
0.26374998688697815,-9.882354736328125,-4.169604778289795
0.26499998569488525,-9.873946189880371,-4.169604778289795
0.26625001430511475,-9.864243507385254,-4.169604778289795
0.26750001311302185,-9.871517181396484,-4.169604778289795
0.26875001192092896,-9.885482788085938,-4.169604778289795
0.27000001072883606,-9.865768432617188,-4.169604778289795
0.27125000953674316,-9.871636390686035,-4.169604778289795
0.27250000834465027,-9.885661125183105,-4.169604778289795
0.2737500071525574,-9.904558181762695,-4.169604778289795
0.2750000059604645,-9.880334854125977,-4.169604778289795
0.2762500047683716,-9.881905555725098,-4.169604778289795
0.2775000035762787,-9.882354736328125,-4.169604778289795
0.2787500023841858,-9.8867769241333,-4.169604778289795
0.2800000011920929,-9.873859405517578,-4.169604778289795
0.28125,-9.863767623901367,-4.169604778289795
0.2824999988079071,-9.845101356506348,-4.169604778289795
0.2837499976158142,-9.911229133605957,-4.169919490814209
0.2849999964237213,-9.875481605529785,-4.180810928344727
0.2862499952316284,-9.890856742858887,-4.169922351837158
0.2874999940395355,-9.892017364501953,-4.180808067321777
0.2887499928474426,-9.901179313659668,-4.169925212860107
0.28999999165534973,-9.906281471252441,-4.181127071380615
0.29124999046325684,-9.929615020751953,-4.181127071380615
0.29249998927116394,-9.898184776306152,-4.180802822113037
0.29374998807907104,-9.85490608215332,-4.169930458068848
0.29499998688697815,-9.872087478637695,-4.180799961090088
0.29624998569488525,-9.882091522216797,-4.169604778289795
0.29750001430511475,-9.86347484588623,-4.169604778289795
0.29875001311302185,-9.89620590209961,-4.169936180114746
0.30000001192092896,-9.915886878967285,-4.1807942390441895
0.30125001072883606,-9.89705753326416,-4.169604778289795
0.30250000953674316,-9.892049789428711,-4.169604778289795
0.30375000834465027,-9.91122055053711,-4.169941425323486
0.3050000071525574,-9.863082885742188,-4.180788993835449
0.3062500059604645,-9.872597694396973,-4.169604778289795
0.3075000047683716,-9.863296508789062,-4.169604778289795
0.3087500035762787,-9.882787704467773,-4.169947624206543
0.3100000023841858,-9.904913902282715,-4.180783271789551
0.3112500011920929,-9.834420204162598,-4.169604778289795
0.3125,-9.849557876586914,-4.169604778289795
0.3137499988079071,-9.882022857666016,-4.169256687164307
0.3149999976158142,-9.873249053955078,-4.158082962036133
0.3162499964237213,-9.886980056762695,-4.158433437347412
0.3174999952316284,-9.879197120666504,-4.169604778289795
0.3187499940395355,-9.818639755249023,-4.169604778289795
0.3199999928474426,-9.892812728881836,-4.169604778289795
0.32124999165534973,-9.901666641235352,-4.169604778289795
0.32249999046325684,-9.826815605163574,-4.169247150421143
0.32374998927116394,-9.864651679992676,-4.15844202041626
0.32499998807907104,-9.884774208068848,-4.169244289398193
0.32624998688697815,-9.854094505310059,-4.158444881439209
0.32749998569488525,-9.860724449157715,-4.169241905212402
0.32875001430511475,-9.83484935760498,-4.158447742462158
0.33000001311302185,-9.84709358215332,-4.169238567352295
0.33125001192092896,-9.877918243408203,-4.158450603485107
0.33250001072883606,-9.833113670349121,-4.169604778289795
0.33375000953674316,-9.82921028137207,-4.169604778289795
0.33500000834465027,-9.867660522460938,-4.169233322143555
0.3362500071525574,-9.828560829162598,-4.158455848693848
0.3375000059604645,-9.863028526306152,-4.1692304611206055
0.3387500047683716,-9.858527183532715,-4.158082962036133
0.3400000035762787,-9.823211669921875,-4.158082962036133
0.3412500023841858,-9.817123413085938,-4.158461570739746
0.3425000011920929,-9.831552505493164,-4.169224739074707
0.34375,-9.815999031066895,-4.158082962036133
0.3449999988079071,-9.832318305969238,-4.158082962036133
0.3462499976158142,-9.871448516845703,-4.158466815948486
0.3474999964237213,-9.805051803588867,-4.169219017028809
0.3487499952316284,-9.815150260925293,-4.158082962036133
0.3499999940395355,-9.8667631149292,-4.15847110748291
0.3512499928474426,-9.835562705993652,-4.169604778289795
0.35249999165534973,-9.839018821716309,-4.169213771820068
0.35374999046325684,-9.814714431762695,-4.158475399017334
0.35499998927116394,-9.814714431762695,-4.169211387634277
0.35624998807907104,-9.818076133728027,-4.158082962036133
0.35749998688697815,-9.839200973510742,-4.158082962036133
0.35874998569488525,-9.859508514404297,-4.158082962036133
0.36000001430511475,-9.834705352783203,-4.158082962036133
0.36125001311302185,-9.80090618133545,-4.158483505249023
0.36250001192092896,-9.818740844726562,-4.16920280456543
0.36375001072883606,-9.80306339263916,-4.158082962036133
0.36500000953674316,-9.828166007995605,-4.158082962036133
0.36625000834465027,-9.815041542053223,-4.158082962036133
0.3675000071525574,-9.84725284576416,-4.158082962036133
0.3687500059604645,-9.826454162597656,-4.158082962036133
0.3700000047683716,-9.834040641784668,-4.158082962036133
0.3712500035762787,-9.838354110717773,-4.158082962036133
0.3725000023841858,-9.842385292053223,-4.158082962036133
0.3737500011920929,-9.802816390991211,-4.158082962036133
0.375,-9.795389175415039,-4.158082962036133
0.3762499988079071,-9.793073654174805,-4.158082962036133
0.3774999976158142,-9.792790412902832,-4.1576642990112305
0.3787499964237213,-9.819503784179688,-4.1469807624816895
0.3799999952316284,-9.8316068649292,-4.158082962036133
0.3812499940395355,-9.834272384643555,-4.158082962036133
0.3824999928474426,-9.845434188842773,-4.158082962036133
0.38374999165534973,-9.808155059814453,-4.158082962036133
0.38499999046325684,-9.825553894042969,-4.158082962036133
0.38624998927116394,-9.783960342407227,-4.158082962036133
0.38749998807907104,-9.799707412719727,-4.158082962036133
0.38874998688697815,-9.785725593566895,-4.158082962036133
0.38999998569488525,-9.778847694396973,-4.158082962036133
0.39125001430511475,-9.782502174377441,-4.158082962036133
0.39250001311302185,-9.819886207580566,-4.158082962036133
0.39375001192092896,-9.788596153259277,-4.158082962036133
0.39500001072883606,-9.789568901062012,-4.157644748687744
0.39625000953674316,-9.79376220703125,-4.147000312805176
0.39750000834465027,-9.811619758605957,-4.158082962036133
0.3987500071525574,-9.766112327575684,-4.158082962036133
0.4000000059604645,-9.782200813293457,-4.158082962036133
0.4012500047683716,-9.786064147949219,-4.158082962036133
0.4025000035762787,-9.772696495056152,-4.157636642456055
0.4037500023841858,-9.777756690979004,-4.147008419036865
0.4050000011920929,-9.759955406188965,-4.158082962036133
0.40625,-9.751835823059082,-4.158082962036133
0.4074999988079071,-9.767043113708496,-4.157630920410156
0.4087499976158142,-9.818060874938965,-4.147014141082764
0.4099999964237213,-9.79728889465332,-4.158082962036133
0.4112499952316284,-9.748786926269531,-4.158082962036133
0.4124999940395355,-9.74670696258545,-4.157625675201416
0.4137499928474426,-9.749679565429688,-4.147019386291504
0.41499999165534973,-9.771231651306152,-4.158082962036133
0.41624999046325684,-9.783777236938477,-4.158082962036133
0.41749998927116394,-9.79417896270752,-4.158082962036133
0.41874998807907104,-9.768735885620117,-4.158082962036133
0.41999998688697815,-9.753033638000488,-4.158082962036133
0.42124998569488525,-9.743330955505371,-4.157615661621094
0.42250001430511475,-9.752542495727539,-4.1465606689453125
0.42375001311302185,-9.791352272033691,-4.1465606689453125
0.42500001192092896,-9.787680625915527,-4.1465606689453125
0.42625001072883606,-9.770484924316406,-4.14703369140625
0.42750000953674316,-9.793228149414062,-4.158082962036133
0.42875000834465027,-9.788005828857422,-4.158082962036133
0.4300000071525574,-9.772886276245117,-4.158082962036133
0.4312500059604645,-9.748050689697266,-4.157604694366455
0.4325000047683716,-9.780162811279297,-4.1465606689453125
0.4337500035762787,-9.779516220092773,-4.1470417976379395
0.4350000023841858,-9.75869369506836,-4.158082962036133
0.4362500011920929,-9.765447616577148,-4.157598972320557
0.4375,-9.795389175415039,-4.146075248718262
0.4387499988079071,-9.782493591308594,-4.136011600494385
0.4399999976158142,-9.762062072753906,-4.157595157623291
0.4412499964237213,-9.761115074157715,-4.147049903869629
0.4424999952316284,-9.764191627502441,-4.157592296600342
0.4437499940395355,-9.752655029296875,-4.1465606689453125
0.4449999928474426,-9.731000900268555,-4.1465606689453125
0.44624999165534973,-9.729426383972168,-4.147055625915527
0.44749999046325684,-9.758258819580078,-4.157586574554443
0.44874998927116394,-9.741445541381836,-4.147058486938477
0.44999998807907104,-9.738506317138672,-4.157583713531494
0.45124998688697815,-9.747893333435059,-4.1465606689453125
0.45249998569488525,-9.746493339538574,-4.146058559417725
0.45375001430511475,-9.768901824951172,-4.1355414390563965
0.45500001311302185,-9.783231735229492,-4.147065162658691
0.45625001192092896,-9.76865005493164,-4.157577037811279
0.45750001072883606,-9.749706268310547,-4.1465606689453125
0.45875000953674316,-9.781198501586914,-4.1465606689453125
0.46000000834465027,-9.777984619140625,-4.1465606689453125
0.4612500071525574,-9.769086837768555,-4.1465606689453125
0.4625000059604645,-9.776062965393066,-4.1465606689453125
0.4637500047683716,-9.791337966918945,-4.1465606689453125
0.4650000035762787,-9.799921035766602,-4.1465606689453125
0.4662500023841858,-9.800559997558594,-4.1465606689453125
0.4675000011920929,-9.805051803588867,-4.1465606689453125
0.46875,-9.781426429748535,-4.1465606689453125
0.4699999988079071,-9.769503593444824,-4.1465606689453125
0.4712499976158142,-9.781392097473145,-4.1465606689453125
0.4724999964237213,-9.807202339172363,-4.146036624908447
0.4737499952316284,-9.808151245117188,-4.135563850402832
0.4749999940395355,-9.77631950378418,-4.146033763885498
0.4762499928474426,-9.769801139831543,-4.135566711425781
0.47749999165534973,-9.781590461730957,-4.146030902862549
0.47874999046325684,-9.763455390930176,-4.1355695724487305
0.47999998927116394,-9.724645614624023,-4.146028518676758
0.48124998807907104,-9.674541473388672,-4.1355719566345215
0.48249998688697815,-9.616326332092285,-4.146025657653809
0.48374998569488525,-9.558111190795898,-4.135038375854492
0.48500001430511475,-9.528724670410156,-4.135038375854492
0.48625001311302185,-9.513216972351074,-4.135038375854492
0.48750001192092896,-9.499656677246094,-4.135038375854492
0.48875001072883606,-9.472299575805664,-4.135580539703369
0.49000000953674316,-9.445338249206543,-4.1465606689453125
0.49125000834465027,-9.47364616394043,-4.1465606689453125
0.4925000071525574,-9.471823692321777,-4.14601469039917
0.4937500059604645,-9.442078590393066,-4.135038375854492
0.4950000047683716,-9.436071395874023,-4.135038375854492
0.4962500035762787,-9.425616264343262,-4.135038375854492
0.4975000023841858,-9.424698829650879,-4.135038375854492
0.4987500011920929,-9.440603256225586,-4.135591506958008
0.5,-9.441283226013184,-4.1465606689453125
0.5012500286102295,-9.422158241271973,-4.1465606689453125
0.5024999976158142,-9.397902488708496,-4.146003246307373
0.5037500262260437,-9.427712440490723,-4.135597229003906
0.5049999952316284,-9.434723854064941,-4.1465606689453125
0.5062500238418579,-9.42819881439209,-4.1465606689453125
0.5074999928474426,-9.434678077697754,-4.1465606689453125
0.5087500214576721,-9.437861442565918,-4.147124767303467
0.5099999904632568,-9.428023338317871,-4.157517433166504
0.5112500190734863,-9.426666259765625,-4.1465606689453125
0.512499988079071,-9.434837341308594,-4.145992279052734
0.5137500166893005,-9.444540023803711,-4.135038375854492
0.5149999856948853,-9.460960388183594,-4.1356096267700195
0.5162500143051147,-9.480365753173828,-4.1465606689453125
0.5174999833106995,-9.47258186340332,-4.1465606689453125
0.518750011920929,-9.521543502807617,-4.1465606689453125
0.5199999809265137,-9.516647338867188,-4.1465606689453125
0.5212500095367432,-9.512417793273926,-4.147138595581055
0.5224999785423279,-9.522120475769043,-4.157503604888916
