Model,DPO2002B
Firmware Version,1.52

Point Format,Y,
-8.82000e-06,-1.11859294400e00,366.33166322e-03
-8.81000e-06,-1.11859294400e00,368.84422600e-03
-8.80000e-06,-1.08090450219e00,328.64322141e-03
-8.79000e-06,-1.11859294400e00,328.64322141e-03
-8.78000e-06,-1.08090450219e00,366.33166322e-03
-8.77000e-06,-1.11859294400e00,368.84422600e-03
-8.76000e-06,-1.08090450219e00,328.64322141e-03
-8.75000e-06,-1.11859294400e00,368.84422600e-03
-8.74000e-06,-1.11859294400e00,368.84422600e-03
-8.73000e-06,-1.11859294400e00,368.84422600e-03
-8.72000e-06,-1.11859294400e00,366.33166322e-03
-8.71000e-06,-1.11859294400e00,328.64322141e-03
-8.70000e-06,-1.11859294400e00,366.33166322e-03
-8.69000e-06,-1.11859294400e00,368.84422600e-03
-8.68000e-06,-1.11859294400e00,328.64322141e-03
-8.67000e-06,-1.11859294400e00,328.64322141e-03
-8.66000e-06,-1.11859294400e00,366.33166322e-03
-8.65000e-06,-1.11859294400e00,368.84422600e-03
-8.64000e-06,-1.08090450219e00,366.33166322e-03
-8.63000e-06,-1.11859294400e00,368.84422600e-03
-8.62000e-06,-1.15879394859e00,328.64322141e-03
-8.61000e-06,-1.15879394859e00,366.33166322e-03
-8.60000e-06,-1.11859294400e00,368.84422600e-03
-8.59000e-06,-1.11859294400e00,368.84422600e-03
-8.58000e-06,-1.11859294400e00,328.64322141e-03
-8.57000e-06,-1.11859294400e00,368.84422600e-03
-8.56000e-06,-1.11859294400e00,366.33166322e-03
-8.55000e-06,-1.15879394859e00,328.64322141e-03
-8.54000e-06,-1.11859294400e00,328.64322141e-03
-8.53000e-06,-1.11859294400e00,366.33166322e-03
-8.52000e-06,-1.11859294400e00,368.84422600e-03
-8.51000e-06,-1.11859294400e00,328.64322141e-03
-8.50000e-06,-1.11859294400e00,368.84422600e-03
-8.49000e-06,-1.15879394859e00,366.33166322e-03
-8.48000e-06,-1.15879394859e00,366.33166322e-03
-8.47000e-06,-1.11859294400e00,368.84422600e-03
-8.46000e-06,-1.11859294400e00,368.84422600e-03
-8.45000e-06,-1.15879394859e00,366.33166322e-03
-8.44000e-06,-1.12110550678e00,366.33166322e-03
-8.43000e-06,-1.15879394859e00,368.84422600e-03
-8.42000e-06,-1.12110550678e00,368.84422600e-03
-8.41000e-06,-1.15879394859e00,328.64322141e-03
-8.40000e-06,-1.15879394859e00,368.84422600e-03
-8.39000e-06,-1.12110550678e00,328.64322141e-03
-8.38000e-06,-1.15879394859e00,366.33166322e-03
-8.37000e-06,-1.15879394859e00,368.84422600e-03
-8.36000e-06,-1.12110550678e00,366.33166322e-03
-8.35000e-06,-1.11859294400e00,328.64322141e-03
-8.34000e-06,-1.11859294400e00,366.33166322e-03
-8.33000e-06,-1.11859294400e00,368.84422600e-03
-8.32000e-06,-1.15879394859e00,328.64322141e-03
-8.31000e-06,-1.15879394859e00,368.84422600e-03
-8.30000e-06,-1.15879394859e00,368.84422600e-03
-8.29000e-06,-1.12110550678e00,368.84422600e-03
-8.28000e-06,-1.16130651138e00,366.33166322e-03
-8.27000e-06,-1.12110550678e00,368.84422600e-03
-8.26000e-06,-1.15879394859e00,328.64322141e-03
-8.25000e-06,-1.15879394859e00,366.33166322e-03
-8.24000e-06,-1.15879394859e00,328.64322141e-03
-8.23000e-06,-1.12110550678e00,328.64322141e-03
-8.22000e-06,-1.15879394859e00,368.84422600e-03
-8.21000e-06,-1.15879394859e00,368.84422600e-03
-8.20000e-06,-1.11859294400e00,366.33166322e-03
-8.19000e-06,-1.15879394859e00,328.64322141e-03
-8.18000e-06,-1.15879394859e00,366.33166322e-03
-8.17000e-06,-1.15879394859e00,368.84422600e-03
-8.16000e-06,-1.15879394859e00,328.64322141e-03
-8.15000e-06,-1.11859294400e00,368.84422600e-03
-8.14000e-06,-1.15879394859e00,368.84422600e-03
-8.13000e-06,-1.15879394859e00,368.84422600e-03
-8.12000e-06,-1.11859294400e00,328.64322141e-03
-8.11000e-06,-1.12110550678e00,368.84422600e-03
-8.10000e-06,-1.15879394859e00,328.64322141e-03
-8.09000e-06,-1.12110550678e00,368.84422600e-03
-8.08000e-06,-1.12110550678e00,366.33166322e-03
-8.07000e-06,-1.11859294400e00,328.64322141e-03
-8.06000e-06,-1.12110550678e00,368.84422600e-03
-8.05000e-06,-1.15879394859e00,368.84422600e-03
-8.04000e-06,-1.11859294400e00,366.33166322e-03
-8.03000e-06,-1.15879394859e00,328.64322141e-03
-8.02000e-06,-1.15879394859e00,366.33166322e-03
-8.01000e-06,-1.15879394859e00,406.53266781e-03
-8.00000e-06,-1.15879394859e00,328.64322141e-03
-7.99000e-06,-1.15879394859e00,328.64322141e-03
-7.98000e-06,-1.12110550678e00,328.64322141e-03
-7.97000e-06,-1.15879394859e00,368.84422600e-03
-7.96000e-06,-1.12110550678e00,366.33166322e-03
-7.95000e-06,-1.15879394859e00,368.84422600e-03
-7.94000e-06,-1.15879394859e00,368.84422600e-03
-7.93000e-06,-1.15879394859e00,328.64322141e-03
-7.92000e-06,-1.11859294400e00,328.64322141e-03
-7.91000e-06,-1.15879394859e00,368.84422600e-03
-7.90000e-06,-1.12110550678e00,368.84422600e-03
-7.89000e-06,-1.15879394859e00,368.84422600e-03
-7.88000e-06,-1.11859294400e00,328.64322141e-03
-7.87000e-06,-1.11859294400e00,328.64322141e-03
-7.86000e-06,-1.12110550678e00,368.84422600e-03
-7.85000e-06,-1.12110550678e00,368.84422600e-03
-7.84000e-06,-1.11859294400e00,368.84422600e-03
-7.83000e-06,-1.11859294400e00,328.64322141e-03
-7.82000e-06,-1.11859294400e00,368.84422600e-03
-7.81000e-06,-1.11859294400e00,368.84422600e-03
-7.80000e-06,-1.11859294400e00,328.64322141e-03
-7.79000e-06,-1.11859294400e00,368.84422600e-03
-7.78000e-06,-1.11859294400e00,368.84422600e-03
-7.77000e-06,-1.11859294400e00,368.84422600e-03
-7.76000e-06,-1.07839193940e00,368.84422600e-03
-7.75000e-06,-1.11859294400e00,328.64322141e-03
-7.74000e-06,-1.07839193940e00,368.84422600e-03
-7.73000e-06,-1.11859294400e00,328.64322141e-03
-7.72000e-06,-1.11859294400e00,328.64322141e-03
-7.71000e-06,-1.11859294400e00,368.84422600e-03
-7.70000e-06,-1.11859294400e00,328.64322141e-03
-7.69000e-06,-1.11859294400e00,366.33166322e-03
-7.68000e-06,-1.07839193940e00,328.64322141e-03
-7.67000e-06,-1.11859294400e00,328.64322141e-03
-7.66000e-06,-1.11859294400e00,328.64322141e-03
-7.65000e-06,-1.07839193940e00,368.84422600e-03
-7.64000e-06,-1.07839193940e00,328.64322141e-03
-7.63000e-06,-1.11859294400e00,328.64322141e-03
-7.62000e-06,-1.11859294400e00,328.64322141e-03
-7.61000e-06,-1.07839193940e00,368.84422600e-03
-7.60000e-06,-1.07839193940e00,368.84422600e-03
-7.59000e-06,-1.07839193940e00,368.84422600e-03
-7.58000e-06,-1.08090450219e00,368.84422600e-03
-7.57000e-06,-1.11859294400e00,366.33166322e-03
-7.56000e-06,-1.07839193940e00,368.84422600e-03
-7.55000e-06,-1.07839193940e00,328.64322141e-03
-7.54000e-06,-1.08090450219e00,328.64322141e-03
-7.53000e-06,-1.07839193940e00,368.84422600e-03
-7.52000e-06,-1.08090450219e00,328.64322141e-03
-7.51000e-06,-1.08090450219e00,328.64322141e-03
-7.50000e-06,-1.07839193940e00,328.64322141e-03
-7.49000e-06,-1.07839193940e00,368.84422600e-03
-7.48000e-06,-1.04070349759e00,366.33166322e-03
-7.47000e-06,-1.07839193940e00,366.33166322e-03
-7.46000e-06,-1.07839193940e00,366.33166322e-03
-7.45000e-06,-1.07839193940e00,368.84422600e-03
-7.44000e-06,-1.07839193940e00,328.64322141e-03
-7.43000e-06,-1.07839193940e00,328.64322141e-03
-7.42000e-06,-1.04070349759e00,366.33166322e-03
-7.41000e-06,-1.07839193940e00,368.84422600e-03
-7.40000e-06,-1.04070349759e00,328.64322141e-03
-7.39000e-06,-1.04070349759e00,328.64322141e-03
-7.38000e-06,-1.03819093481e00,328.64322141e-03
-7.37000e-06,-1.07839193940e00,366.33166322e-03
-7.36000e-06,-1.03819093481e00,328.64322141e-03
-7.35000e-06,-1.03819093481e00,368.84422600e-03
-7.34000e-06,-1.03819093481e00,328.64322141e-03
-7.33000e-06,-1.03819093481e00,368.84422600e-03
-7.32000e-06,-1.03819093481e00,368.84422600e-03
-7.31000e-06,-1.03819093481e00,368.84422600e-03
-7.30000e-06,-1.03819093481e00,328.64322141e-03
-7.29000e-06,-1.03819093481e00,368.84422600e-03
-7.28000e-06,-1.03819093481e00,368.84422600e-03
-7.27000e-06,-1.03819093481e00,328.64322141e-03
-7.26000e-06,-1.03819093481e00,368.84422600e-03
-7.25000e-06,-1.03819093481e00,368.84422600e-03
-7.24000e-06,-1.00050249300e00,366.33166322e-03
-7.23000e-06,-1.03819093481e00,328.64322141e-03
-7.22000e-06,-997.98993021e-03,368.84422600e-03
-7.21000e-06,-1.03819093481e00,368.84422600e-03
-7.20000e-06,-997.98993021e-03,366.33166322e-03
-7.19000e-06,-997.98993021e-03,368.84422600e-03
-7.18000e-06,-1.00050249300e00,368.84422600e-03
-7.17000e-06,-997.98993021e-03,328.64322141e-03
-7.16000e-06,-997.98993021e-03,328.64322141e-03
-7.15000e-06,-997.98993021e-03,368.84422600e-03
-7.14000e-06,-1.00050249300e00,368.84422600e-03
-7.13000e-06,-997.98993021e-03,366.33166322e-03
-7.12000e-06,-997.98993021e-03,328.64322141e-03
-7.11000e-06,-997.98993021e-03,328.64322141e-03
-7.10000e-06,-997.98993021e-03,328.64322141e-03
-7.09000e-06,-997.98993021e-03,368.84422600e-03
-7.08000e-06,-997.98993021e-03,328.64322141e-03
-7.07000e-06,-960.30148841e-03,328.64322141e-03
-7.06000e-06,-997.98993021e-03,368.84422600e-03
-7.05000e-06,-997.98993021e-03,366.33166322e-03
-7.04000e-06,-957.78892562e-03,366.33166322e-03
-7.03000e-06,-997.98993021e-03,328.64322141e-03
-7.02000e-06,-960.30148841e-03,366.33166322e-03
-7.01000e-06,-997.98993021e-03,368.84422600e-03
-7.00000e-06,-957.78892562e-03,366.33166322e-03
-6.99000e-06,-957.78892562e-03,368.84422600e-03
-6.98000e-06,-957.78892562e-03,328.64322141e-03
-6.97000e-06,-997.98993021e-03,368.84422600e-03
-6.96000e-06,-957.78892562e-03,366.33166322e-03
-6.95000e-06,-957.78892562e-03,328.64322141e-03
-6.94000e-06,-957.78892562e-03,368.84422600e-03
-6.93000e-06,-957.78892562e-03,366.33166322e-03
-6.92000e-06,-920.10048381e-03,328.64322141e-03
-6.91000e-06,-917.58792102e-03,328.64322141e-03
-6.90000e-06,-917.58792102e-03,366.33166322e-03
-6.89000e-06,-917.58792102e-03,366.33166322e-03
-6.88000e-06,-917.58792102e-03,366.33166322e-03
-6.87000e-06,-917.58792102e-03,368.84422600e-03
-6.86000e-06,-917.58792102e-03,328.64322141e-03
-6.85000e-06,-917.58792102e-03,368.84422600e-03
-6.84000e-06,-879.89947922e-03,368.84422600e-03
-6.83000e-06,-917.58792102e-03,368.84422600e-03
-6.82000e-06,-917.58792102e-03,368.84422600e-03
-6.81000e-06,-917.58792102e-03,368.84422600e-03
-6.80000e-06,-917.58792102e-03,368.84422600e-03
-6.79000e-06,-917.58792102e-03,368.84422600e-03
-6.78000e-06,-879.89947922e-03,366.33166322e-03
-6.77000e-06,-917.58792102e-03,368.84422600e-03
-6.76000e-06,-877.38691643e-03,366.33166322e-03
-6.75000e-06,-877.38691643e-03,368.84422600e-03
-6.74000e-06,-917.58792102e-03,328.64322141e-03
-6.73000e-06,-877.38691643e-03,366.33166322e-03
-6.72000e-06,-877.38691643e-03,366.33166322e-03
-6.71000e-06,-877.38691643e-03,328.64322141e-03
-6.70000e-06,-877.38691643e-03,328.64322141e-03
-6.69000e-06,-877.38691643e-03,368.84422600e-03
-6.68000e-06,-877.38691643e-03,366.33166322e-03
-6.67000e-06,-877.38691643e-03,368.84422600e-03
-6.66000e-06,-877.38691643e-03,368.84422600e-03
-6.65000e-06,-837.18591183e-03,368.84422600e-03
-6.64000e-06,-837.18591183e-03,368.84422600e-03
-6.63000e-06,-837.18591183e-03,328.64322141e-03
-6.62000e-06,-837.18591183e-03,366.33166322e-03
-6.61000e-06,-837.18591183e-03,368.84422600e-03
-6.60000e-06,-837.18591183e-03,368.84422600e-03
-6.59000e-06,-837.18591183e-03,328.64322141e-03
-6.58000e-06,-837.18591183e-03,368.84422600e-03
-6.57000e-06,-837.18591183e-03,368.84422600e-03
-6.56000e-06,-796.98490724e-03,368.84422600e-03
-6.55000e-06,-796.98490724e-03,328.64322141e-03
-6.54000e-06,-796.98490724e-03,368.84422600e-03
-6.53000e-06,-796.98490724e-03,368.84422600e-03
-6.52000e-06,-796.98490724e-03,328.64322141e-03
-6.51000e-06,-796.98490724e-03,328.64322141e-03
-6.50000e-06,-796.98490724e-03,328.64322141e-03
-6.49000e-06,-796.98490724e-03,368.84422600e-03
-6.48000e-06,-759.29646543e-03,368.84422600e-03
-6.47000e-06,-796.98490724e-03,328.64322141e-03
-6.46000e-06,-796.98490724e-03,368.84422600e-03
-6.45000e-06,-796.98490724e-03,368.84422600e-03
-6.44000e-06,-756.78390265e-03,366.33166322e-03
-6.43000e-06,-756.78390265e-03,368.84422600e-03
-6.42000e-06,-759.29646543e-03,366.33166322e-03
-6.41000e-06,-796.98490724e-03,366.33166322e-03
-6.40000e-06,-756.78390265e-03,368.84422600e-03
-6.39000e-06,-756.78390265e-03,328.64322141e-03
-6.38000e-06,-756.78390265e-03,328.64322141e-03
-6.37000e-06,-716.58289805e-03,368.84422600e-03
-6.36000e-06,-719.09546084e-03,366.33166322e-03
-6.35000e-06,-756.78390265e-03,328.64322141e-03
-6.34000e-06,-756.78390265e-03,368.84422600e-03
-6.33000e-06,-756.78390265e-03,368.84422600e-03
-6.32000e-06,-716.58289805e-03,366.33166322e-03
-6.31000e-06,-716.58289805e-03,328.64322141e-03
-6.30000e-06,-716.58289805e-03,328.64322141e-03
-6.29000e-06,-678.89445624e-03,366.33166322e-03
-6.28000e-06,-678.89445624e-03,328.64322141e-03
-6.27000e-06,-678.89445624e-03,368.84422600e-03
-6.26000e-06,-716.58289805e-03,328.64322141e-03
-6.25000e-06,-716.58289805e-03,368.84422600e-03
-6.24000e-06,-676.38189346e-03,368.84422600e-03
-6.23000e-06,-676.38189346e-03,328.64322141e-03
-6.22000e-06,-676.38189346e-03,366.33166322e-03
-6.21000e-06,-676.38189346e-03,368.84422600e-03
-6.20000e-06,-676.38189346e-03,368.84422600e-03
-6.19000e-06,-676.38189346e-03,328.64322141e-03
-6.18000e-06,-676.38189346e-03,368.84422600e-03
-6.17000e-06,-676.38189346e-03,368.84422600e-03
-6.16000e-06,-636.18088886e-03,328.64322141e-03
-6.15000e-06,-636.18088886e-03,328.64322141e-03
-6.14000e-06,-676.38189346e-03,328.64322141e-03
-6.13000e-06,-676.38189346e-03,368.84422600e-03
-6.12000e-06,-636.18088886e-03,366.33166322e-03
-6.11000e-06,-636.18088886e-03,366.33166322e-03
-6.10000e-06,-598.49244705e-03,328.64322141e-03
-6.09000e-06,-636.18088886e-03,366.33166322e-03
-6.08000e-06,-598.49244705e-03,368.84422600e-03
-6.07000e-06,-636.18088886e-03,328.64322141e-03
-6.06000e-06,-636.18088886e-03,368.84422600e-03
-6.05000e-06,-595.97988427e-03,366.33166322e-03
-6.04000e-06,-595.97988427e-03,328.64322141e-03
-6.03000e-06,-595.97988427e-03,368.84422600e-03
-6.02000e-06,-595.97988427e-03,328.64322141e-03
-6.01000e-06,-595.97988427e-03,368.84422600e-03
-6.00000e-06,-595.97988427e-03,366.33166322e-03
-5.99000e-06,-558.29144246e-03,368.84422600e-03
-5.98000e-06,-558.29144246e-03,368.84422600e-03
-5.97000e-06,-595.97988427e-03,368.84422600e-03
-5.96000e-06,-555.77887967e-03,366.33166322e-03
-5.95000e-06,-555.77887967e-03,328.64322141e-03
-5.94000e-06,-555.77887967e-03,368.84422600e-03
-5.93000e-06,-555.77887967e-03,368.84422600e-03
-5.92000e-06,-555.77887967e-03,366.33166322e-03
-5.91000e-06,-555.77887967e-03,368.84422600e-03
-5.90000e-06,-555.77887967e-03,328.64322141e-03
-5.89000e-06,-515.57787508e-03,368.84422600e-03
-5.88000e-06,-518.09043786e-03,366.33166322e-03
-5.87000e-06,-515.57787508e-03,368.84422600e-03
-5.86000e-06,-515.57787508e-03,328.64322141e-03
-5.85000e-06,-515.57787508e-03,368.84422600e-03
-5.84000e-06,-515.57787508e-03,368.84422600e-03
-5.83000e-06,-515.57787508e-03,328.64322141e-03
-5.82000e-06,-515.57787508e-03,328.64322141e-03
-5.81000e-06,-515.57787508e-03,368.84422600e-03
-5.80000e-06,-475.37687048e-03,366.33166322e-03
-5.79000e-06,-475.37687048e-03,368.84422600e-03
-5.78000e-06,-477.88943327e-03,368.84422600e-03
-5.77000e-06,-515.57787508e-03,366.33166322e-03
-5.76000e-06,-435.17586589e-03,368.84422600e-03
-5.75000e-06,-475.37687048e-03,368.84422600e-03
-5.74000e-06,-475.37687048e-03,366.33166322e-03
-5.73000e-06,-435.17586589e-03,368.84422600e-03
-5.72000e-06,-435.17586589e-03,366.33166322e-03
-5.71000e-06,-435.17586589e-03,368.84422600e-03
-5.70000e-06,-435.17586589e-03,368.84422600e-03
-5.69000e-06,-435.17586589e-03,366.33166322e-03
-5.68000e-06,-397.48742408e-03,366.33166322e-03
-5.67000e-06,-394.97486129e-03,368.84422600e-03
-5.66000e-06,-394.97486129e-03,368.84422600e-03
-5.65000e-06,-435.17586589e-03,368.84422600e-03
-5.64000e-06,-394.97486129e-03,328.64322141e-03
-5.63000e-06,-394.97486129e-03,368.84422600e-03
-5.62000e-06,-357.28641949e-03,328.64322141e-03
-5.61000e-06,-394.97486129e-03,368.84422600e-03
-5.60000e-06,-394.97486129e-03,368.84422600e-03
-5.59000e-06,-394.97486129e-03,368.84422600e-03
-5.58000e-06,-357.28641949e-03,366.33166322e-03
-5.57000e-06,-357.28641949e-03,366.33166322e-03
-5.56000e-06,-357.28641949e-03,368.84422600e-03
-5.55000e-06,-354.77385670e-03,328.64322141e-03
-5.54000e-06,-354.77385670e-03,328.64322141e-03
-5.53000e-06,-354.77385670e-03,366.33166322e-03
-5.52000e-06,-317.08541489e-03,366.33166322e-03
-5.51000e-06,-354.77385670e-03,366.33166322e-03
-5.50000e-06,-354.77385670e-03,328.64322141e-03
-5.49000e-06,-354.77385670e-03,368.84422600e-03
-5.48000e-06,-314.57285210e-03,366.33166322e-03
-5.47000e-06,-314.57285210e-03,368.84422600e-03
-5.46000e-06,-314.57285210e-03,328.64322141e-03
-5.45000e-06,-314.57285210e-03,368.84422600e-03
-5.44000e-06,-314.57285210e-03,366.33166322e-03
-5.43000e-06,-274.37184751e-03,328.64322141e-03
-5.42000e-06,-314.57285210e-03,366.33166322e-03
-5.41000e-06,-314.57285210e-03,368.84422600e-03
-5.40000e-06,-236.68340570e-03,328.64322141e-03
-5.39000e-06,-274.37184751e-03,368.84422600e-03
-5.38000e-06,-274.37184751e-03,328.64322141e-03
-5.37000e-06,-274.37184751e-03,406.53266781e-03
-5.36000e-06,-236.68340570e-03,328.64322141e-03
-5.35000e-06,-274.37184751e-03,328.64322141e-03
-5.34000e-06,-236.68340570e-03,366.33166322e-03
-5.33000e-06,-234.17084292e-03,368.84422600e-03
-5.32000e-06,-196.48240111e-03,368.84422600e-03
-5.31000e-06,-234.17084292e-03,328.64322141e-03
-5.30000e-06,-234.17084292e-03,328.64322141e-03
-5.29000e-06,-234.17084292e-03,328.64322141e-03
-5.28000e-06,-193.96983832e-03,328.64322141e-03
-5.27000e-06,-193.96983832e-03,328.64322141e-03
-5.26000e-06,-193.96983832e-03,328.64322141e-03
-5.25000e-06,-193.96983832e-03,368.84422600e-03
-5.24000e-06,-193.96983832e-03,366.33166322e-03
-5.23000e-06,-193.96983832e-03,368.84422600e-03
-5.22000e-06,-153.76883373e-03,328.64322141e-03
-5.21000e-06,-193.96983832e-03,368.84422600e-03
-5.20000e-06,-153.76883373e-03,368.84422600e-03
-5.19000e-06,-193.96983832e-03,328.64322141e-03
-5.18000e-06,-153.76883373e-03,366.33166322e-03
-5.17000e-06,-153.76883373e-03,366.33166322e-03
-5.16000e-06,-153.76883373e-03,366.33166322e-03
-5.15000e-06,-153.76883373e-03,328.64322141e-03
-5.14000e-06,-113.56782913e-03,368.84422600e-03
-5.13000e-06,-153.76883373e-03,368.84422600e-03
-5.12000e-06,-116.08039192e-03,366.33166322e-03
-5.11000e-06,-113.56782913e-03,328.64322141e-03
-5.10000e-06,-116.08039192e-03,366.33166322e-03
-5.09000e-06,-113.56782913e-03,368.84422600e-03
