Time (s),A1 (V),A2 (V)
0.15125000476837158,1.6556776762008667,1.649816870689392
0.1525000035762787,1.6556776762008667,1.6527472734451294
0.1537500023841858,1.6600732803344727,1.654212474822998
0.1550000011920929,1.6666666269302368,1.6571428775787354
0.15625,1.6688644886016846,1.6615384817123413
0.1574999988079071,1.6688644886016846,1.6615384817123413
0.1587499976158142,1.6747252941131592,1.6761904954910278
0.1599999964237213,1.683516502380371,1.6717948913574219
0.16124999523162842,1.6776556968688965,1.6703296899795532
0.16249999403953552,1.6805860996246338,1.691575050354004
0.16374999284744263,1.6857142448425293,1.6805860996246338
0.16500000655651093,1.6937729120254517,1.6857142448425293
0.16625000536441803,1.691575050354004,1.683516502380371
0.16750000417232513,1.692307710647583,1.6893773078918457
0.16875000298023224,1.6974358558654785,1.6857142448425293
0.17000000178813934,1.6981685161590576,1.6930402517318726
0.17125000059604645,1.7025641202926636,1.6981685161590576
0.17249999940395355,1.7025641202926636,1.696703314781189
0.17374999821186066,1.7018314599990845,1.7054945230484009
0.17499999701976776,1.7296702861785889,1.6996337175369263
0.17624999582767487,1.7062270641326904,1.6996337175369263
0.17749999463558197,1.707692265510559,1.6996337175369263
0.17874999344348907,1.7091574668884277,1.7062270641326904
0.18000000715255737,1.7238094806671143,1.7032966613769531
0.18125000596046448,1.7157509326934814,1.7128205299377441
0.18250000476837158,1.712087869644165,1.7091574668884277
0.1837500035762787,1.7179486751556396,1.7128205299377441
0.1850000023841858,1.716483473777771,1.7098901271820068
0.1862500011920929,1.720879077911377,1.7098901271820068
0.1875,1.71721613407135,1.7113553285598755
0.1887499988079071,1.7201465368270874,1.7135530710220337
0.1899999976158142,1.7179486751556396,1.712087869644165
0.1912499964237213,1.7186813354492188,1.712087869644165
0.19249999523162842,1.7201465368270874,1.7135530710220337
0.19374999403953552,1.7098901271820068,1.7113553285598755
0.19499999284744263,1.7194138765335083,1.7157509326934814
0.19625000655651093,1.7194138765335083,1.7150182723999023
0.19750000536441803,1.7245421409606934,1.7113553285598755
0.19875000417232513,1.71721613407135,1.7113553285598755
0.20000000298023224,1.7186813354492188,1.7128205299377441
0.20125000178813934,1.716483473777771,1.7106226682662964
0.20250000059604645,1.7135530710220337,1.707692265510559
0.20374999940395355,1.7194138765335083,1.7128205299377441
0.20499999821186066,1.7157509326934814,1.7098901271820068
0.20624999701976776,1.7186813354492188,1.7106226682662964
0.20749999582767487,1.71721613407135,1.7062270641326904
0.20874999463558197,1.712087869644165,1.7084249258041382
0.20999999344348907,1.7113553285598755,1.7091574668884277
0.21125000715255737,1.7069597244262695,1.7040293216705322
0.21250000596046448,1.7098901271820068,1.7069597244262695
0.21375000476837158,1.7084249258041382,1.6996337175369263
0.2150000035762787,1.7054945230484009,1.6989010572433472
0.2162500023841858,1.7098901271820068,1.6981685161590576
0.2175000011920929,1.7025641202926636,1.7003662586212158
0.21875,1.7018314599990845,1.6996337175369263
0.2199999988079071,1.6952381134033203,1.6945054531097412
0.2212499976158142,1.6974358558654785,1.692307710647583
0.2224999964237213,1.707692265510559,1.6864469051361084
0.22374999523162842,1.6930402517318726,1.6527472734451294
0.22499999403953552,1.687179446220398,1.687179446220398
0.22624999284744263,1.687179446220398,1.6813186407089233
0.22750000655651093,1.6849817037582397,1.6761904954910278
0.22875000536441803,1.6813186407089233,1.6754578351974487
0.23000000417232513,1.6776556968688965,1.6732600927352905
0.23125000298023224,1.6813186407089233,1.6659340858459473
0.23250000178813934,1.6747252941131592,1.667399287223816
0.23375000059604645,1.6710622310638428,1.6644688844680786
0.23499999940395355,1.6761904954910278,1.6593406200408936
0.23624999821186066,1.6608058214187622,1.6593406200408936
0.23749999701976776,1.657875418663025,1.654212474822998
0.23874999582767487,1.6571428775787354,1.6505494117736816
0.23999999463558197,1.6505494117736816,1.6483516693115234
0.24124999344348907,1.6468864679336548,1.6468864679336548
0.24250000715255737,1.6439560651779175,1.6373625993728638
0.24375000596046448,1.640293002128601,1.633699655532837
0.24500000476837158,1.640293002128601,1.6263736486434937
0.2462500035762787,1.629304051399231,1.6271061897277832
0.2475000023841858,1.6285713911056519,1.6219780445098877
0.2487500011920929,1.61978018283844,1.6190476417541504
0.25,1.6073260307312012,1.610988974571228
0.2512499988079071,1.6139193773269653,1.6102564334869385
0.2524999976158142,1.6095237731933594,1.6014652252197266
0.2537499964237213,1.6043956279754639,1.600000023841858
0.2549999952316284,1.6021977663040161,1.5948717594146729
0.2562499940395355,1.5934065580368042,1.590476155281067
0.2574999928474426,1.591208815574646,1.586080551147461
0.25874999165534973,1.586080551147461,1.581684947013855
0.25999999046325684,1.5765568017959595,1.5743589401245117
0.26124998927116394,1.5780220031738281,1.5692307949066162
0.26249998807907104,1.5692307949066162,1.5626373291015625
0.26374998688697815,1.5655677318572998,1.5597069263458252
0.26499998569488525,1.5553113222122192,1.5538461208343506
0.26625001430511475,1.5516483783721924,1.5472527742385864
0.26750001311302185,1.5465201139450073,1.5413919687271118
0.26875001192092896,1.5377289056777954,1.5355311632156372
0.27000001072883606,1.5326007604599,1.5260072946548462
0.27125000953674316,1.5296703577041626,1.5208791494369507
0.27250000834465027,1.5230768918991089,1.514285683631897
0.2737500071525574,1.515018343925476,1.5106227397918701
0.2750000059604645,1.5069596767425537,1.5025640726089478
0.2762500047683716,1.5040292739868164,1.498901128768921
0.2775000035762787,1.4996336698532104,1.4915751218795776
0.2787500023841858,1.4879120588302612,1.4835164546966553
0.2800000011920929,1.481318712234497,1.4739927053451538
0.28125,1.4754579067230225,1.4688644409179688
0.2824999988079071,1.4688644409179688,1.4637362957000732
0.2837499976158142,1.4622710943222046,1.4571428298950195
0.2849999964237213,1.4527472257614136,1.4461538791656494
0.2862499952316284,1.4483516216278076,1.442490816116333
0.2874999940395355,1.443223476409912,1.4358974695205688
0.2887499928474426,1.4285714626312256,1.4263736009597778
0.28999999165534973,1.4241758584976196,1.4205127954483032
0.29124999046325684,1.418315052986145,1.409523844718933
0.29249998927116394,1.409523844718933,1.4051282405853271
0.29374998807907104,1.4029303789138794,1.3523809909820557
0.29499998688697815,1.3912087678909302,1.3941391706466675
0.29624998569488525,1.3860806226730347,1.379487156867981
0.29750001430511475,1.375091552734375,1.370695948600769
0.29875001311302185,1.3692307472229004,1.3641026020050049
0.30000001192092896,1.3604395389556885,1.355311393737793
0.30125001072883606,1.3538461923599243,1.3487179279327393
0.30250000953674316,1.346520185470581,1.3296703100204468
0.30375000834465027,1.3340659141540527,1.332600712776184
0.3050000071525574,1.3274725675582886,1.3245421648025513
0.3062500059604645,1.3208791017532349,1.3142857551574707
0.3075000047683716,1.3091574907302856,1.307692289352417
0.3087500035762787,1.3018314838409424,1.2967033386230469
0.3100000023841858,1.2915750741958618,1.287912130355835
0.3112500011920929,1.279120922088623,1.2798534631729126
0.3125,1.2725274562835693,1.2688645124435425
0.3137499988079071,1.2681318521499634,1.2600733041763306
0.3149999976158142,1.2564102411270142,1.2366300821304321
0.3162499964237213,1.249084234237671,1.2424908876419067
0.3174999952316284,1.2366300821304321,1.235897421836853
0.3187499940395355,1.2293040752410889,1.2263736724853516
0.3199999928474426,1.2183150053024292,1.216117262840271
0.32124999165534973,1.20659339427948,1.197802186012268
0.32249999046325684,1.202197790145874,1.193406581878662
0.32374998927116394,1.191208839416504,1.1831501722335815
0.32499998807907104,1.1948717832565308,1.1758241653442383
0.32624998688697815,1.1714285612106323,1.1648352146148682
0.32749998569488525,1.1589744091033936,1.159706950187683
0.32875001430511475,1.1509157419204712,1.1428571939468384
0.33000001311302185,1.144322395324707,1.1377289295196533
0.33125001192092896,1.1311355829238892,1.126007318496704
0.33250001072883606,1.11941397190094,1.115018367767334
0.33375000953674316,1.110622763633728,1.105494499206543
0.33500000834465027,1.0996336936950684,1.0945055484771729
0.3362500071525574,1.0893772840499878,1.0849816799163818
0.3375000059604645,1.07619047164917,1.0732600688934326
0.3387500047683716,1.067399263381958,1.0593407154083252
0.3400000035762787,1.056410312652588,1.0512820482254028
0.3412500023841858,1.0468864440917969,1.0454212427139282
0.3425000011920929,1.0358974933624268,1.0300366878509521
0.34375,1.0241758823394775,1.0197802782058716
0.3449999988079071,1.013919472694397,1.009523868560791
0.3462499976158142,1.0036630630493164,1.0014652013778687
0.3474999964237213,0.9882783889770508,0.9897435903549194
0.3487499952316284,0.9794871807098389,0.9772893786430359
0.3499999940395355,0.9758241772651672,0.9633699655532837
0.3512499928474426,0.9597069621086121,0.9531135559082031
0.35249999165534973,0.9487179517745972,0.9443223476409912
0.35374999046325684,0.9333333373069763,0.934798538684845
0.35499998927116394,0.9252747297286987,0.9223443269729614
0.35624998807907104,0.9142857193946838,0.9098901152610779
0.35749998688697815,0.9025641083717346,0.898901104927063
0.35874998569488525,0.8886446952819824,0.8842490911483765
0.36000001430511475,0.8805860877037048,0.8754578828811646
0.36125001311302185,0.8688644766807556,0.8637362718582153
0.36250001192092896,0.8556776642799377,0.8498168587684631
0.36375001072883606,0.8439560532569885,0.8373626470565796
0.36500000953674316,0.8065934181213379,0.829304039478302
0.36625000834465027,0.8190476298332214,0.8175824284553528
0.3675000071525574,0.8087912201881409,0.8051282167434692
0.3687500059604645,0.795604407787323,0.7904762029647827
0.3700000047683716,0.7838827967643738,0.7846153974533081
0.3712500035762787,0.7706959843635559,0.7684981822967529
0.3725000023841858,0.757509171962738,0.7545787692070007
0.3737500011920929,0.7479853630065918,0.7428571581840515
0.375,0.7369963526725769,0.7340659499168396
0.3762499988079071,0.7223443388938904,0.7230769395828247
0.3774999976158142,0.7120879292488098,0.7084249258041382
0.3787499964237213,0.6974359154701233,0.696703314781189
0.3799999952316284,0.69010990858078,0.6820513010025024
0.3812499940395355,0.6754578948020935,0.6688644886016846
0.3824999928474426,0.6615384817123413,0.6600732803344727
0.38374999165534973,0.6476190686225891,0.6446886658668518
0.38499999046325684,0.6358974575996399,0.6358974575996399
0.38624998927116394,0.6256410479545593,0.6241758465766907
0.38749998807907104,0.6124542355537415,0.6095238327980042
0.38874998688697815,0.6007326245307922,0.595604419708252
0.38999998569488525,0.5919414162635803,0.5846154093742371
0.39125001430511475,0.5714285969734192,0.5743589997291565
0.39250001311302185,0.555311381816864,0.5567765831947327
0.39375001192092896,0.55970698595047,0.5465201735496521
0.39500001072883606,0.5318681597709656,0.5318681597709656
0.39625000953674316,0.5223443508148193,0.5135531425476074
0.39750000834465027,0.5084249377250671,0.5076923370361328
0.3987500071525574,0.4981684982776642,0.4930402934551239
0.4000000059604645,0.48351648449897766,0.4930402934551239
0.4012500047683716,0.4710622727870941,0.46886447072029114
0.4025000035762787,0.4564102590084076,0.45567765831947327
0.4037500023841858,0.4512820541858673,0.44395604729652405
0.4050000011920929,0.42783883213996887,0.43003663420677185
0.40625,0.4197802245616913,0.4205128252506256
0.4074999988079071,0.4029304087162018,0.40439561009407043
0.4087499976158142,0.3919413983821869,0.39047619700431824
0.4099999964237213,0.3780219852924347,0.37435898184776306
0.4112499952316284,0.3619047701358795,0.3648351728916168
0.4124999940395355,0.35164836049079895,0.3509157598018646
0.4137499928474426,0.3391941487789154,0.34285715222358704
0.41499999165534973,0.3245421350002289,0.3223443329334259
0.41624999046325684,0.30402931571006775,0.31208792328834534
0.41749998927116394,0.2996337115764618,0.30695971846580505
0.41874998807907104,0.28498169779777527,0.2886447012424469
0.41999998688697815,0.27106228470802307,0.2725274860858917
0.42124998569488525,0.25641027092933655,0.26153847575187683
0.42250001430511475,0.2461538463830948,0.24249084293842316
0.42375001311302185,0.23663003742694855,0.22930403053760529
0.42500001192092896,0.21904762089252472,0.2183150202035904
0.42625001072883606,0.20586080849170685,0.20659340918064117
0.42750000953674316,0.19267399609088898,0.19194139540195465
0.42875000834465027,0.1765567809343338,0.17875458300113678
0.4300000071525574,0.1677655726671219,0.16336996853351593
0.4312500059604645,0.16043956577777863,0.15457876026630402
0.4325000047683716,0.13553114235401154,0.13772894442081451
0.4337500035762787,0.12454212456941605,0.1230769231915474
0.4350000023841858,0.1120879128575325,0.10842490941286087
0.4362500011920929,0.09670329838991165,0.09963370114564896
0.4375,0.08498168736696243,0.08278388530015945
0.4387499988079071,0.07032967358827591,0.07399267703294754
0.4399999976158142,0.057875458151102066,0.060073260217905045
0.4412499964237213,0.04322344437241554,0.05347985401749611
0.4424999952316284,0.03076923079788685,0.02490842528641224
0.4437499940395355,0.019780220463871956,0.016117217019200325
0.4449999928474426,0.004395604599267244,0.0036630036775022745
0.44624999165534973,1.4054729602364091e-14,1.1711985548057413e-14
0.44749999046325684,0,0
0.44874998927116394,0,0
0.44999998807907104,0,0
0.45124998688697815,0,0
0.45249998569488525,0,0
0.45375001430511475,0,0
0.45500001311302185,0,0
0.45625001192092896,0,0
0.45750001072883606,0,0
0.45875000953674316,0,0
0.46000000834465027,0,0
0.4612500071525574,0,0
0.4625000059604645,0,0
0.4637500047683716,0,0
0.4650000035762787,0,0
0.4662500023841858,0,0
0.4675000011920929,0,0
0.46875,0,0
0.4699999988079071,0,0
0.4712499976158142,0,0
0.4724999964237213,0,0
0.4737499952316284,0,0
0.4749999940395355,0,0
0.4762499928474426,0,0
0.47749999165534973,0,0
0.47874999046325684,0,0
0.47999998927116394,0,0
0.48124998807907104,0,0
0.48249998688697815,0,0
0.48374998569488525,0,0
0.48500001430511475,0,0
0.48625001311302185,0,0
0.48750001192092896,0,0
0.48875001072883606,0,0
0.49000000953674316,0,0
0.49125000834465027,0,0
0.4925000071525574,0,0
0.4937500059604645,0,0
0.4950000047683716,0,0
0.4962500035762787,0,0
0.4975000023841858,0,0
0.4987500011920929,0,0
0.5,0,0
0.5012500286102295,0,0
0.5024999976158142,0,0
0.5037500262260437,0,0
0.5049999952316284,0,0
0.5062500238418579,0,0
0.5074999928474426,0,0
0.5087500214576721,0,0
0.5099999904632568,0,0
0.5112500190734863,0,0
0.512499988079071,0,0
0.5137500166893005,0,0
0.5149999856948853,0,0
0.5162500143051147,0,0
0.5174999833106995,0,0
0.518750011920929,0,0
0.5199999809265137,0,0
0.5212500095367432,0,0
0.5224999785423279,0,0
0.5237500071525574,0,0
0.5249999761581421,0,0
0.5262500047683716,0,0
0.5274999737739563,0,0
0.5287500023841858,0,0
0.5299999713897705,0,0
0.53125,0,0
0.5325000286102295,0,0
0.5337499976158142,0,0
0.5350000262260437,0,0
0.5362499952316284,0,0
0.5375000238418579,0,0
0.5387499928474426,0,0
0.5400000214576721,0,0
0.5412499904632568,0,0
0.5425000190734863,0,0
0.543749988079071,0,0
0.5450000166893005,0,0
0.5462499856948853,0,0
0.5475000143051147,0,0
0.5487499833106995,0,0
0.550000011920929,0,0
0.5512499809265137,0,0
0.5525000095367432,0,0
0.5537499785423279,0,0
0.5550000071525574,0,0
0.5562499761581421,0,0
0.5575000047683716,0,0
0.5587499737739563,0,0
0.5600000023841858,0,0
0.5612499713897705,0,0
0.5625,0,0
0.5637500286102295,0,0
0.5649999976158142,0,0
0.5662500262260437,0,0
0.5674999952316284,0,0
0.5687500238418579,0,0
0.5699999928474426,0,0
0.5712500214576721,0,0
0.5724999904632568,0,0
0.5737500190734863,0,0
0.574999988079071,0,0
0.5762500166893005,0,0
0.5774999856948853,0,0
0.5787500143051147,0,0
0.5799999833106995,0,0
0.581250011920929,0,0
0.5824999809265137,0,0
0.5837500095367432,0,0
0.5849999785423279,0,0
0.5862500071525574,0,0
0.5874999761581421,0,0
0.5887500047683716,0,0
0.5899999737739563,0,0
0.5912500023841858,0,0
0.5924999713897705,0,0
0.59375,0,0
0.5950000286102295,0,0
0.5962499976158142,0,0
0.5975000262260437,0,0
0.5987499952316284,0,0
0.6000000238418579,0,0
0.6012499928474426,0,0
0.6025000214576721,0,0
0.6037499904632568,0,0
0.6050000190734863,0,0
0.606249988079071,0,0
0.6075000166893005,0,0
0.6087499856948853,0,0
0.6100000143051147,0,0
0.6112499833106995,0,0
0.612500011920929,0,0
0.6137499809265137,0,0
0.6150000095367432,0,0
0.6162499785423279,0,0
0.6175000071525574,0,0
0.6187499761581421,0,0
0.6200000047683716,0,0
0.6212499737739563,0,0
0.6225000023841858,0,0
0.6237499713897705,0,0
0.625,0,0
0.6262500286102295,0,0
0.6274999976158142,0,0
0.6287500262260437,0,0
0.6299999952316284,0,0
0.6312500238418579,0,0
0.6324999928474426,0,0
0.6337500214576721,0,0
0.6349999904632568,0,0
0.6362500190734863,0,0
0.637499988079071,0,0
0.6387500166893005,0,0
0.6399999856948853,0,0
0.6412500143051147,0,0
0.6424999833106995,0,0
0.643750011920929,0,0
0.6449999809265137,0,0
0.6462500095367432,0,0
0.6474999785423279,0,0
0.6487500071525574,0,0
0.6499999761581421,0,0
0.6512500047683716,0,0
0.6524999737739563,0,0
0.6537500023841858,0,0
0.6549999713897705,0,0
0.65625,0,0
0.6575000286102295,0,0
0.6587499976158142,0,0
0.6600000262260437,0,0
0.6612499952316284,0,0
0.6625000238418579,0,0
0.6637499928474426,0,0
0.6650000214576721,0,0
0.6662499904632568,0,0
0.6675000190734863,0,0
0.668749988079071,0,0
0.6700000166893005,0,0
0.6712499856948853,0,0
0.6725000143051147,0,0
0.6737499833106995,0,0
0.675000011920929,0,0
0.6762499809265137,0,0
0.6775000095367432,0,0
0.6787499785423279,0,0
0.6800000071525574,0,0
0.6812499761581421,0,0
0.6825000047683716,0,0
0.6837499737739563,0,0
0.6850000023841858,0,0
0.6862499713897705,0,0
0.6875,0,0
0.6887500286102295,0,0
0.6899999976158142,0,0
0.6912500262260437,0,0
0.6924999952316284,0,0
0.6937500238418579,0,0
0.6949999928474426,0,0
0.6962500214576721,0,0
0.6974999904632568,0,0
0.6987500190734863,0,0
0.699999988079071,0,0
0.7012500166893005,0,0
0.7024999856948853,0,0
0.7037500143051147,0,0
0.7049999833106995,0,0
0.706250011920929,0,0
0.7074999809265137,0,0
0.7087500095367432,0,0
0.7099999785423279,0,0
0.7112500071525574,0,0
0.7124999761581421,0,0
0.7137500047683716,0,0
0.7149999737739563,0,0
0.7162500023841858,0,0
0.7174999713897705,0,0
0.71875,0,0
0.7200000286102295,0,0
0.7212499976158142,0,0
0.7225000262260437,0,0
0.7237499952316284,0,0
0.7250000238418579,0,0
0.7262499928474426,0,0
0.7275000214576721,0,0
0.7287499904632568,0,0
0.7300000190734863,0,0
0.731249988079071,0,0
0.7325000166893005,0,0
0.7337499856948853,0,0
0.7350000143051147,0,0
0.7362499833106995,0,0
0.737500011920929,0,0
0.7387499809265137,0,0
0.7400000095367432,0,0
0.7412499785423279,0,0
0.7425000071525574,0,0
0.7437499761581421,0,0
0.7450000047683716,0,0
0.7462499737739563,0,0
0.7475000023841858,0,0
0.7487499713897705,0,0
0.75,0,0
0.7512500286102295,0,0
0.7524999976158142,0,0
0.7537500262260437,0,0
0.7549999952316284,0,0
0.7562500238418579,0,0
0.7574999928474426,0,0
0.7587500214576721,0,0
0.7599999904632568,0,0
0.7612500190734863,0,0
0.762499988079071,0,0
0.7637500166893005,0,0
0.7649999856948853,0,0
0.7662500143051147,0,0
0.7674999833106995,0,0
0.768750011920929,0,0
0.7699999809265137,0,0
0.7712500095367432,0,0
0.7724999785423279,0,0
0.7737500071525574,0,0
0.7749999761581421,0,0
0.7762500047683716,0,0
0.7774999737739563,0,0
0.7787500023841858,0,0
0.7799999713897705,0,0
0.78125,0,0
0.7825000286102295,0,0
0.7837499976158142,0,0
0.7850000262260437,0,0
0.7862499952316284,0,0
0.7875000238418579,0,0
0.7887499928474426,0,0
0.7900000214576721,0,0
0.7912499904632568,0,0
0.7925000190734863,0,0
0.793749988079071,0,0
0.7950000166893005,0,0
0.7962499856948853,0,0
0.7975000143051147,0,0
0.7987499833106995,0,0
0.800000011920929,0,0
0.8012499809265137,0,0
0.8025000095367432,0,0
0.8037499785423279,0,0
0.8050000071525574,0,0
0.8062499761581421,0,0
0.8075000047683716,0,0
0.8087499737739563,0,0
0.8100000023841858,0,0
0.8112499713897705,0,0
0.8125,0,0
0.8137500286102295,0,0
0.8149999976158142,0,0
0.8162500262260437,0,0
0.8174999952316284,0,0
0.8187500238418579,0,0
0.8199999928474426,0,0
0.8212500214576721,0,0
0.8224999904632568,0,0
0.8237500190734863,0,0
0.824999988079071,0,0
0.8262500166893005,0,0
0.8274999856948853,0,0
0.8287500143051147,0,0
0.8299999833106995,0,0
0.831250011920929,0,0
0.8324999809265137,0,0
0.8337500095367432,0,0
0.8349999785423279,0,0
0.8362500071525574,0,0
0.8374999761581421,0,0
0.8387500047683716,0,0
0.8399999737739563,0,0
0.8412500023841858,0,0
0.8424999713897705,0,0
0.84375,0,0
0.8450000286102295,0,0
0.8462499976158142,0,0
0.8475000262260437,0,0
0.8487499952316284,0,0
0.8500000238418579,0,0
0.8512499928474426,0,0
0.8525000214576721,0,0
0.8537499904632568,0,0
0.8550000190734863,0,0
0.856249988079071,0,0
0.8575000166893005,0,0
0.8587499856948853,0,0
0.8600000143051147,0,0
0.8612499833106995,0,0
0.862500011920929,0,0
0.8637499809265137,0,0
0.8650000095367432,0,0
0.8662499785423279,0,0
0.8675000071525574,0,0
0.8687499761581421,0,0
0.8700000047683716,0,0
0.8712499737739563,0,0
0.8725000023841858,0,0
0.8737499713897705,0,0
0.875,0,0
0.8762500286102295,0,0
0.8774999976158142,0,0
0.8787500262260437,0,0
0.8799999952316284,0,0
0.8812500238418579,0,0
0.8824999928474426,0,0
0.8837500214576721,0,0
0.8849999904632568,0,0
0.8862500190734863,0,0
