Model,DPO2002B
Firmware Version,1.52

Point Format,Y,
-22.05000e-06,-468.34168583e-03,366.33166322e-03
-22.02500e-06,-392.96480222e-03,328.64322141e-03
-22.00000e-06,-387.93967664e-03,328.64322141e-03
-21.97500e-06,-387.93967664e-03,366.33166322e-03
-21.95000e-06,-468.34168583e-03,328.64322141e-03
-21.92500e-06,-387.93967664e-03,328.64322141e-03
-21.90000e-06,-312.56279303e-03,366.33166322e-03
-21.87500e-06,-468.34168583e-03,328.64322141e-03
-21.85000e-06,-387.93967664e-03,368.84422600e-03
-21.82500e-06,-387.93967664e-03,368.84422600e-03
-21.80000e-06,-387.93967664e-03,366.33166322e-03
-21.77500e-06,-392.96480222e-03,368.84422600e-03
-21.75000e-06,-387.93967664e-03,368.84422600e-03
-21.72500e-06,-387.93967664e-03,328.64322141e-03
-21.70000e-06,-387.93967664e-03,368.84422600e-03
-21.67500e-06,-387.93967664e-03,368.84422600e-03
-21.65000e-06,-387.93967664e-03,366.33166322e-03
-21.62500e-06,-387.93967664e-03,368.84422600e-03
-21.60000e-06,-387.93967664e-03,368.84422600e-03
-21.57500e-06,-387.93967664e-03,368.84422600e-03
-21.55000e-06,-387.93967664e-03,328.64322141e-03
-21.52500e-06,-387.93967664e-03,368.84422600e-03
-21.50000e-06,-307.53766745e-03,328.64322141e-03
-21.47500e-06,-307.53766745e-03,328.64322141e-03
-21.45000e-06,-387.93967664e-03,328.64322141e-03
-21.42500e-06,-307.53766745e-03,366.33166322e-03
-21.40000e-06,-307.53766745e-03,366.33166322e-03
-21.37500e-06,-312.56279303e-03,368.84422600e-03
-21.35000e-06,-307.53766745e-03,328.64322141e-03
-21.32500e-06,-307.53766745e-03,368.84422600e-03
-21.30000e-06,-307.53766745e-03,368.84422600e-03
-21.27500e-06,-307.53766745e-03,328.64322141e-03
-21.25000e-06,-307.53766745e-03,328.64322141e-03
-21.22500e-06,-307.53766745e-03,368.84422600e-03
-21.20000e-06,-307.53766745e-03,368.84422600e-03
-21.17500e-06,-232.16078384e-03,368.84422600e-03
-21.15000e-06,-227.13565826e-03,328.64322141e-03
-21.12500e-06,-307.53766745e-03,328.64322141e-03
-21.10000e-06,-232.16078384e-03,368.84422600e-03
-21.07500e-06,-307.53766745e-03,368.84422600e-03
-21.05000e-06,-232.16078384e-03,368.84422600e-03
-21.02500e-06,-227.13565826e-03,328.64322141e-03
-21.00000e-06,-227.13565826e-03,328.64322141e-03
-20.97500e-06,-227.13565826e-03,368.84422600e-03
-20.95000e-06,-227.13565826e-03,366.33166322e-03
-20.92500e-06,-227.13565826e-03,328.64322141e-03
-20.90000e-06,-227.13565826e-03,368.84422600e-03
-20.87500e-06,-227.13565826e-03,368.84422600e-03
-20.85000e-06,-227.13565826e-03,328.64322141e-03
-20.82500e-06,-146.73364908e-03,328.64322141e-03
-20.80000e-06,-146.73364908e-03,368.84422600e-03
-20.77500e-06,-146.73364908e-03,368.84422600e-03
-20.75000e-06,-227.13565826e-03,366.33166322e-03
-20.72500e-06,-146.73364908e-03,328.64322141e-03
-20.70000e-06,-71.35676546e-03,328.64322141e-03
-20.67500e-06,-146.73364908e-03,328.64322141e-03
-20.65000e-06,-146.73364908e-03,368.84422600e-03
-20.62500e-06,-146.73364908e-03,328.64322141e-03
-20.60000e-06,-71.35676546e-03,368.84422600e-03
-20.57500e-06,-66.33163989e-03,366.33166322e-03
-20.55000e-06,-71.35676546e-03,366.33166322e-03
-20.52500e-06,-66.33163989e-03,328.64322141e-03
-20.50000e-06,-66.33163989e-03,368.84422600e-03
-20.47500e-06,-66.33163989e-03,328.64322141e-03
-20.45000e-06,-66.33163989e-03,328.64322141e-03
-20.42500e-06,-66.33163989e-03,368.84422600e-03
-20.40000e-06,-66.33163989e-03,368.84422600e-03
-20.37500e-06,-66.33163989e-03,366.33166322e-03
-20.35000e-06,9.04524373e-03,328.64322141e-03
-20.32500e-06,-66.33163989e-03,368.84422600e-03
-20.30000e-06,14.07036930e-03,366.33166322e-03
-20.27500e-06,14.07036930e-03,368.84422600e-03
-20.25000e-06,14.07036930e-03,368.84422600e-03
-20.22500e-06,14.07036930e-03,366.33166322e-03
-20.20000e-06,-66.33163989e-03,328.64322141e-03
-20.17500e-06,14.07036930e-03,368.84422600e-03
-20.15000e-06,89.44725292e-03,368.84422600e-03
-20.12500e-06,94.47237849e-03,368.84422600e-03
-20.10000e-06,14.07036930e-03,368.84422600e-03
-20.07500e-06,14.07036930e-03,328.64322141e-03
-20.05000e-06,14.07036930e-03,366.33166322e-03
-20.02500e-06,14.07036930e-03,368.84422600e-03
-20.00000e-06,14.07036930e-03,366.33166322e-03
-19.97500e-06,89.44725292e-03,366.33166322e-03
-19.95000e-06,94.47237849e-03,368.84422600e-03
-19.92500e-06,94.47237849e-03,328.64322141e-03
-19.90000e-06,94.47237849e-03,368.84422600e-03
-19.87500e-06,94.47237849e-03,328.64322141e-03
-19.85000e-06,89.44725292e-03,368.84422600e-03
-19.82500e-06,94.47237849e-03,368.84422600e-03
-19.80000e-06,94.47237849e-03,368.84422600e-03
-19.77500e-06,94.47237849e-03,368.84422600e-03
-19.75000e-06,94.47237849e-03,368.84422600e-03
-19.72500e-06,174.87438768e-03,328.64322141e-03
-19.70000e-06,250.25127130e-03,368.84422600e-03
-19.67500e-06,174.87438768e-03,368.84422600e-03
-19.65000e-06,174.87438768e-03,368.84422600e-03
-19.62500e-06,174.87438768e-03,328.64322141e-03
-19.60000e-06,174.87438768e-03,328.64322141e-03
-19.57500e-06,174.87438768e-03,328.64322141e-03
-19.55000e-06,174.87438768e-03,328.64322141e-03
-19.52500e-06,174.87438768e-03,368.84422600e-03
-19.50000e-06,255.27639687e-03,368.84422600e-03
-19.47500e-06,255.27639687e-03,328.64322141e-03
-19.45000e-06,255.27639687e-03,328.64322141e-03
-19.42500e-06,255.27639687e-03,328.64322141e-03
-19.40000e-06,255.27639687e-03,368.84422600e-03
-19.37500e-06,255.27639687e-03,366.33166322e-03
-19.35000e-06,255.27639687e-03,368.84422600e-03
-19.32500e-06,255.27639687e-03,328.64322141e-03
-19.30000e-06,330.65328049e-03,368.84422600e-03
-19.27500e-06,335.67840606e-03,368.84422600e-03
-19.25000e-06,255.27639687e-03,366.33166322e-03
-19.22500e-06,335.67840606e-03,368.84422600e-03
-19.20000e-06,335.67840606e-03,368.84422600e-03
-19.17500e-06,330.65328049e-03,366.33166322e-03
-19.15000e-06,335.67840606e-03,368.84422600e-03
-19.12500e-06,335.67840606e-03,328.64322141e-03
-19.10000e-06,335.67840606e-03,328.64322141e-03
-19.07500e-06,335.67840606e-03,328.64322141e-03
-19.05000e-06,416.08041525e-03,368.84422600e-03
-19.02500e-06,335.67840606e-03,368.84422600e-03
-19.00000e-06,416.08041525e-03,328.64322141e-03
-18.97500e-06,416.08041525e-03,328.64322141e-03
-18.95000e-06,335.67840606e-03,328.64322141e-03
-18.92500e-06,416.08041525e-03,328.64322141e-03
-18.90000e-06,416.08041525e-03,366.33166322e-03
-18.87500e-06,416.08041525e-03,328.64322141e-03
-18.85000e-06,416.08041525e-03,366.33166322e-03
-18.82500e-06,416.08041525e-03,328.64322141e-03
-18.80000e-06,416.08041525e-03,328.64322141e-03
-18.77500e-06,496.48242444e-03,368.84422600e-03
-18.75000e-06,496.48242444e-03,328.64322141e-03
-18.72500e-06,571.85930805e-03,328.64322141e-03
-18.70000e-06,571.85930805e-03,328.64322141e-03
-18.67500e-06,496.48242444e-03,328.64322141e-03
-18.65000e-06,491.45729886e-03,366.33166322e-03
-18.62500e-06,491.45729886e-03,328.64322141e-03
-18.60000e-06,496.48242444e-03,368.84422600e-03
-18.57500e-06,496.48242444e-03,368.84422600e-03
-18.55000e-06,496.48242444e-03,366.33166322e-03
-18.52500e-06,496.48242444e-03,328.64322141e-03
-18.50000e-06,571.85930805e-03,368.84422600e-03
-18.47500e-06,576.88443363e-03,368.84422600e-03
-18.45000e-06,576.88443363e-03,368.84422600e-03
-18.42500e-06,496.48242444e-03,328.64322141e-03
-18.40000e-06,576.88443363e-03,368.84422600e-03
-18.37500e-06,496.48242444e-03,328.64322141e-03
-18.35000e-06,576.88443363e-03,328.64322141e-03
-18.32500e-06,576.88443363e-03,328.64322141e-03
-18.30000e-06,652.26131724e-03,328.64322141e-03
-18.27500e-06,652.26131724e-03,328.64322141e-03
-18.25000e-06,576.88443363e-03,368.84422600e-03
-18.22500e-06,576.88443363e-03,368.84422600e-03
-18.20000e-06,576.88443363e-03,328.64322141e-03
-18.17500e-06,576.88443363e-03,368.84422600e-03
-18.15000e-06,657.28644282e-03,328.64322141e-03
-18.12500e-06,657.28644282e-03,368.84422600e-03
-18.10000e-06,732.66332643e-03,368.84422600e-03
-18.07500e-06,657.28644282e-03,328.64322141e-03
-18.05000e-06,657.28644282e-03,328.64322141e-03
-18.02500e-06,657.28644282e-03,368.84422600e-03
-18.00000e-06,737.68845201e-03,368.84422600e-03
-17.97500e-06,657.28644282e-03,368.84422600e-03
-17.95000e-06,737.68845201e-03,328.64322141e-03
-17.92500e-06,657.28644282e-03,328.64322141e-03
-17.90000e-06,737.68845201e-03,368.84422600e-03
-17.87500e-06,657.28644282e-03,368.84422600e-03
-17.85000e-06,737.68845201e-03,328.64322141e-03
-17.82500e-06,737.68845201e-03,328.64322141e-03
-17.80000e-06,737.68845201e-03,368.84422600e-03
-17.77500e-06,737.68845201e-03,368.84422600e-03
-17.75000e-06,737.68845201e-03,328.64322141e-03
-17.72500e-06,737.68845201e-03,328.64322141e-03
-17.70000e-06,818.09046119e-03,328.64322141e-03
-17.67500e-06,737.68845201e-03,368.84422600e-03
-17.65000e-06,737.68845201e-03,366.33166322e-03
-17.62500e-06,737.68845201e-03,328.64322141e-03
-17.60000e-06,813.06533562e-03,368.84422600e-03
-17.57500e-06,818.09046119e-03,368.84422600e-03
-17.55000e-06,737.68845201e-03,366.33166322e-03
-17.52500e-06,818.09046119e-03,366.33166322e-03
-17.50000e-06,818.09046119e-03,368.84422600e-03
-17.47500e-06,818.09046119e-03,328.64322141e-03
-17.45000e-06,818.09046119e-03,368.84422600e-03
-17.42500e-06,818.09046119e-03,328.64322141e-03
-17.40000e-06,818.09046119e-03,368.84422600e-03
-17.37500e-06,898.49247038e-03,368.84422600e-03
-17.35000e-06,898.49247038e-03,368.84422600e-03
-17.32500e-06,898.49247038e-03,328.64322141e-03
-17.30000e-06,898.49247038e-03,328.64322141e-03
-17.27500e-06,898.49247038e-03,328.64322141e-03
-17.25000e-06,898.49247038e-03,368.84422600e-03
-17.22500e-06,898.49247038e-03,368.84422600e-03
-17.20000e-06,898.49247038e-03,366.33166322e-03
-17.17500e-06,898.49247038e-03,366.33166322e-03
-17.15000e-06,898.49247038e-03,328.64322141e-03
-17.12500e-06,898.49247038e-03,328.64322141e-03
-17.10000e-06,973.86935400e-03,368.84422600e-03
-17.07500e-06,898.49247038e-03,368.84422600e-03
-17.05000e-06,898.49247038e-03,328.64322141e-03
-17.02500e-06,898.49247038e-03,328.64322141e-03
-17.00000e-06,898.49247038e-03,366.33166322e-03
-16.97500e-06,978.89447957e-03,328.64322141e-03
-16.95000e-06,898.49247038e-03,366.33166322e-03
-16.92500e-06,978.89447957e-03,328.64322141e-03
-16.90000e-06,978.89447957e-03,366.33166322e-03
-16.87500e-06,898.49247038e-03,328.64322141e-03
-16.85000e-06,978.89447957e-03,328.64322141e-03
-16.82500e-06,978.89447957e-03,328.64322141e-03
-16.80000e-06,978.89447957e-03,368.84422600e-03
-16.77500e-06,978.89447957e-03,368.84422600e-03
-16.75000e-06,978.89447957e-03,366.33166322e-03
-16.72500e-06,978.89447957e-03,328.64322141e-03
-16.70000e-06,978.89447957e-03,368.84422600e-03
-16.67500e-06,978.89447957e-03,368.84422600e-03
-16.65000e-06,978.89447957e-03,328.64322141e-03
-16.62500e-06,978.89447957e-03,368.84422600e-03
-16.60000e-06,978.89447957e-03,328.64322141e-03
-16.57500e-06,978.89447957e-03,368.84422600e-03
-16.55000e-06,978.89447957e-03,328.64322141e-03
-16.52500e-06,1.05929648876e00,368.84422600e-03
-16.50000e-06,1.05929648876e00,328.64322141e-03
-16.47500e-06,978.89447957e-03,328.64322141e-03
-16.45000e-06,978.89447957e-03,368.84422600e-03
-16.42500e-06,1.05929648876e00,328.64322141e-03
-16.40000e-06,978.89447957e-03,328.64322141e-03
-16.37500e-06,1.05929648876e00,328.64322141e-03
-16.35000e-06,1.05427136319e00,328.64322141e-03
-16.32500e-06,1.05929648876e00,328.64322141e-03
-16.30000e-06,1.13467337238e00,366.33166322e-03
-16.27500e-06,1.05929648876e00,366.33166322e-03
-16.25000e-06,1.05929648876e00,328.64322141e-03
-16.22500e-06,1.05929648876e00,328.64322141e-03
-16.20000e-06,1.05929648876e00,368.84422600e-03
-16.17500e-06,1.05929648876e00,366.33166322e-03
-16.15000e-06,1.05929648876e00,366.33166322e-03
-16.12500e-06,978.89447957e-03,328.64322141e-03
-16.10000e-06,1.05929648876e00,366.33166322e-03
-16.07500e-06,1.05929648876e00,328.64322141e-03
-16.05000e-06,1.05929648876e00,328.64322141e-03
-16.02500e-06,1.05929648876e00,328.64322141e-03
-16.00000e-06,1.05929648876e00,368.84422600e-03
-15.97500e-06,1.05929648876e00,366.33166322e-03
-15.95000e-06,1.05929648876e00,368.84422600e-03
-15.92500e-06,1.05929648876e00,328.64322141e-03
-15.90000e-06,1.05929648876e00,366.33166322e-03
-15.87500e-06,1.05929648876e00,366.33166322e-03
-15.85000e-06,1.13467337238e00,328.64322141e-03
-15.82500e-06,1.05929648876e00,368.84422600e-03
-15.80000e-06,1.05929648876e00,328.64322141e-03
-15.77500e-06,1.05929648876e00,328.64322141e-03
-15.75000e-06,1.05929648876e00,328.64322141e-03
-15.72500e-06,1.05929648876e00,366.33166322e-03
-15.70000e-06,1.13467337238e00,368.84422600e-03
-15.67500e-06,1.13969849795e00,368.84422600e-03
-15.65000e-06,1.05929648876e00,368.84422600e-03
-15.62500e-06,1.05929648876e00,328.64322141e-03
-15.60000e-06,1.13467337238e00,366.33166322e-03
-15.57500e-06,1.05929648876e00,368.84422600e-03
-15.55000e-06,1.05929648876e00,366.33166322e-03
-15.52500e-06,1.05929648876e00,328.64322141e-03
-15.50000e-06,1.13467337238e00,366.33166322e-03
-15.47500e-06,1.13467337238e00,368.84422600e-03
-15.45000e-06,1.13467337238e00,368.84422600e-03
-15.42500e-06,1.05929648876e00,368.84422600e-03
-15.40000e-06,1.13467337238e00,328.64322141e-03
-15.37500e-06,1.13467337238e00,366.33166322e-03
-15.35000e-06,1.05929648876e00,328.64322141e-03
-15.32500e-06,1.05929648876e00,328.64322141e-03
-15.30000e-06,1.13467337238e00,366.33166322e-03
-15.27500e-06,1.05929648876e00,328.64322141e-03
-15.25000e-06,1.05929648876e00,328.64322141e-03
-15.22500e-06,1.05929648876e00,368.84422600e-03
-15.20000e-06,1.05929648876e00,368.84422600e-03
-15.17500e-06,1.05929648876e00,328.64322141e-03
-15.15000e-06,1.05929648876e00,366.33166322e-03
-15.12500e-06,1.05929648876e00,368.84422600e-03
-15.10000e-06,1.13467337238e00,328.64322141e-03
-15.07500e-06,1.05929648876e00,328.64322141e-03
-15.05000e-06,1.05929648876e00,366.33166322e-03
-15.02500e-06,1.05929648876e00,368.84422600e-03
-15.00000e-06,1.05929648876e00,328.64322141e-03
-14.97500e-06,1.05929648876e00,368.84422600e-03
-14.95000e-06,1.05929648876e00,368.84422600e-03
-14.92500e-06,1.05929648876e00,368.84422600e-03
-14.90000e-06,1.13467337238e00,368.84422600e-03
-14.87500e-06,1.13467337238e00,366.33166322e-03
-14.85000e-06,1.13969849795e00,328.64322141e-03
-14.82500e-06,1.05929648876e00,328.64322141e-03
-14.80000e-06,1.13467337238e00,368.84422600e-03
-14.77500e-06,1.05929648876e00,368.84422600e-03
-14.75000e-06,1.05929648876e00,368.84422600e-03
-14.72500e-06,1.05929648876e00,368.84422600e-03
-14.70000e-06,1.05929648876e00,366.33166322e-03
-14.67500e-06,1.05929648876e00,328.64322141e-03
-14.65000e-06,1.05929648876e00,366.33166322e-03
-14.62500e-06,1.05929648876e00,368.84422600e-03
-14.60000e-06,1.05929648876e00,366.33166322e-03
-14.57500e-06,1.05929648876e00,328.64322141e-03
-14.55000e-06,1.05929648876e00,368.84422600e-03
-14.52500e-06,978.89447957e-03,328.64322141e-03
-14.50000e-06,1.05929648876e00,328.64322141e-03
-14.47500e-06,1.05929648876e00,368.84422600e-03
-14.45000e-06,978.89447957e-03,368.84422600e-03
-14.42500e-06,1.05929648876e00,328.64322141e-03
-14.40000e-06,1.05427136319e00,366.33166322e-03
-14.37500e-06,978.89447957e-03,328.64322141e-03
-14.35000e-06,1.05427136319e00,328.64322141e-03
-14.32500e-06,1.05929648876e00,328.64322141e-03
-14.30000e-06,1.05427136319e00,368.84422600e-03
-14.27500e-06,1.05427136319e00,328.64322141e-03
-14.25000e-06,978.89447957e-03,368.84422600e-03
-14.22500e-06,978.89447957e-03,328.64322141e-03
-14.20000e-06,978.89447957e-03,328.64322141e-03
-14.17500e-06,978.89447957e-03,366.33166322e-03
-14.15000e-06,978.89447957e-03,328.64322141e-03
-14.12500e-06,1.05929648876e00,328.64322141e-03
-14.10000e-06,1.05427136319e00,328.64322141e-03
-14.07500e-06,978.89447957e-03,368.84422600e-03
-14.05000e-06,978.89447957e-03,368.84422600e-03
-14.02500e-06,978.89447957e-03,328.64322141e-03
-14.00000e-06,1.05427136319e00,368.84422600e-03
-13.97500e-06,978.89447957e-03,368.84422600e-03
-13.95000e-06,978.89447957e-03,366.33166322e-03
-13.92500e-06,978.89447957e-03,366.33166322e-03
-13.90000e-06,978.89447957e-03,366.33166322e-03
-13.87500e-06,898.49247038e-03,328.64322141e-03
-13.85000e-06,978.89447957e-03,328.64322141e-03
-13.82500e-06,898.49247038e-03,328.64322141e-03
-13.80000e-06,973.86935400e-03,368.84422600e-03
-13.77500e-06,973.86935400e-03,368.84422600e-03
-13.75000e-06,978.89447957e-03,368.84422600e-03
-13.72500e-06,978.89447957e-03,328.64322141e-03
-13.70000e-06,973.86935400e-03,366.33166322e-03
-13.67500e-06,898.49247038e-03,328.64322141e-03
-13.65000e-06,898.49247038e-03,368.84422600e-03
-13.62500e-06,898.49247038e-03,368.84422600e-03
-13.60000e-06,898.49247038e-03,368.84422600e-03
-13.57500e-06,898.49247038e-03,328.64322141e-03
-13.55000e-06,898.49247038e-03,366.33166322e-03
-13.52500e-06,898.49247038e-03,328.64322141e-03
-13.50000e-06,898.49247038e-03,328.64322141e-03
-13.47500e-06,898.49247038e-03,368.84422600e-03
-13.45000e-06,898.49247038e-03,328.64322141e-03
-13.42500e-06,898.49247038e-03,368.84422600e-03
-13.40000e-06,893.46734481e-03,368.84422600e-03
-13.37500e-06,818.09046119e-03,368.84422600e-03
-13.35000e-06,898.49247038e-03,366.33166322e-03
-13.32500e-06,818.09046119e-03,328.64322141e-03
-13.30000e-06,893.46734481e-03,328.64322141e-03
-13.27500e-06,818.09046119e-03,366.33166322e-03
-13.25000e-06,818.09046119e-03,368.84422600e-03
-13.22500e-06,818.09046119e-03,368.84422600e-03
-13.20000e-06,818.09046119e-03,328.64322141e-03
-13.17500e-06,818.09046119e-03,368.84422600e-03
-13.15000e-06,818.09046119e-03,366.33166322e-03
-13.12500e-06,737.68845201e-03,328.64322141e-03
-13.10000e-06,818.09046119e-03,366.33166322e-03
-13.07500e-06,818.09046119e-03,328.64322141e-03
-13.05000e-06,737.68845201e-03,368.84422600e-03
-13.02500e-06,818.09046119e-03,328.64322141e-03
-13.00000e-06,813.06533562e-03,368.84422600e-03
-12.97500e-06,737.68845201e-03,328.64322141e-03
-12.95000e-06,737.68845201e-03,366.33166322e-03
-12.92500e-06,737.68845201e-03,328.64322141e-03
-12.90000e-06,737.68845201e-03,368.84422600e-03
-12.87500e-06,737.68845201e-03,328.64322141e-03
-12.85000e-06,737.68845201e-03,368.84422600e-03
-12.82500e-06,737.68845201e-03,328.64322141e-03
-12.80000e-06,737.68845201e-03,368.84422600e-03
-12.77500e-06,657.28644282e-03,328.64322141e-03
-12.75000e-06,737.68845201e-03,366.33166322e-03
-12.72500e-06,737.68845201e-03,328.64322141e-03
-12.70000e-06,732.66332643e-03,368.84422600e-03
-12.67500e-06,732.66332643e-03,328.64322141e-03
-12.65000e-06,737.68845201e-03,328.64322141e-03
-12.62500e-06,657.28644282e-03,328.64322141e-03
-12.60000e-06,657.28644282e-03,368.84422600e-03
-12.57500e-06,657.28644282e-03,368.84422600e-03
-12.55000e-06,657.28644282e-03,328.64322141e-03
-12.52500e-06,657.28644282e-03,368.84422600e-03
-12.50000e-06,657.28644282e-03,328.64322141e-03
-12.47500e-06,576.88443363e-03,328.64322141e-03
-12.45000e-06,576.88443363e-03,366.33166322e-03
