Time (s),A2 (V)
0.13249999284744263,3
0.13375000655651093,3
0.13500000536441803,3
0.13625000417232513,3
0.13750000298023224,3
0.13875000178813934,3
0.14000000059604645,3
0.14124999940395355,3
0.14249999821186066,3
0.14374999701976776,3
0.14499999582767487,3
0.14624999463558197,3
0.14749999344348907,3
0.14875000715255737,3
0.15000000596046448,3
0.15125000476837158,3
0.1525000035762787,3
0.1537500023841858,3
0.1550000011920929,3
0.15625,3
0.1574999988079071,3
0.1587499976158142,3
0.1599999964237213,3
0.16124999523162842,3
0.16249999403953552,3
0.16374999284744263,3
0.16500000655651093,3
0.16625000536441803,3
0.16750000417232513,3
0.16875000298023224,3
0.17000000178813934,3
0.17125000059604645,3
0.17249999940395355,3
0.17374999821186066,3
0.17499999701976776,3
0.17624999582767487,3
0.17749999463558197,3
0.17874999344348907,3
0.18000000715255737,3
0.18125000596046448,3
0.18250000476837158,3
0.1837500035762787,3
0.1850000023841858,3
0.1862500011920929,3
0.1875,3
0.1887499988079071,3
0.1899999976158142,3
0.1912499964237213,3
0.19249999523162842,3
0.19374999403953552,3
0.19499999284744263,3
0.19625000655651093,3
0.19750000536441803,3
0.19875000417232513,3
0.20000000298023224,3
0.20125000178813934,3
0.20250000059604645,3
0.20374999940395355,3
0.20499999821186066,3
0.20624999701976776,3
0.20749999582767487,3
0.20874999463558197,3
0.20999999344348907,3
0.21125000715255737,3
0.21250000596046448,3
0.21375000476837158,3
0.2150000035762787,3
0.2162500023841858,3
0.2175000011920929,3
0.21875,3
0.2199999988079071,3
0.2212499976158142,3
0.2224999964237213,3
0.22374999523162842,3
0.22499999403953552,3
0.22624999284744263,3
0.22750000655651093,3
0.22875000536441803,3
0.23000000417232513,3
0.23125000298023224,3
0.23250000178813934,3
0.23375000059604645,3
0.23499999940395355,3
0.23624999821186066,3
0.23749999701976776,3
0.23874999582767487,3
0.23999999463558197,3
0.24124999344348907,3
0.24250000715255737,3
0.24375000596046448,3
0.24500000476837158,3
0.2462500035762787,3
0.2475000023841858,3
0.2487500011920929,3
0.25,3
0.2512499988079071,3
0.2524999976158142,3
0.2537499964237213,3
0.2549999952316284,3
0.2562499940395355,3
0.2574999928474426,3
0.25874999165534973,3
0.25999999046325684,3
0.26124998927116394,3
0.26249998807907104,3
0.26374998688697815,3
0.26499998569488525,3
0.26625001430511475,3
0.26750001311302185,3
0.26875001192092896,3
0.27000001072883606,3
0.27125000953674316,3
0.27250000834465027,3
0.2737500071525574,3
0.2750000059604645,3
0.2762500047683716,3
0.2775000035762787,3
0.2787500023841858,3
0.2800000011920929,3
0.28125,3
0.2824999988079071,3
0.2837499976158142,3
0.2849999964237213,3
0.2862499952316284,3
0.2874999940395355,3
0.2887499928474426,3
0.28999999165534973,3
0.29124999046325684,3
0.29249998927116394,3
0.29374998807907104,3
0.29499998688697815,3
0.29624998569488525,3
0.29750001430511475,3
0.29875001311302185,3
0.30000001192092896,3
0.30125001072883606,3
0.30250000953674316,3
0.30375000834465027,3
0.3050000071525574,3
0.3062500059604645,3
0.3075000047683716,3
0.3087500035762787,3
0.3100000023841858,3
0.3112500011920929,3
0.3125,3
0.3137499988079071,3
0.3149999976158142,3
0.3162499964237213,3
0.3174999952316284,3
0.3187499940395355,3
0.3199999928474426,3
0.32124999165534973,3
0.32249999046325684,3
0.32374998927116394,3
0.32499998807907104,3
0.32624998688697815,3
0.32749998569488525,3
0.32875001430511475,3
0.33000001311302185,3
0.33125001192092896,3
0.33250001072883606,3
0.33375000953674316,3
0.33500000834465027,3
0.3362500071525574,3
0.3375000059604645,3
0.3387500047683716,3
0.3400000035762787,3
0.3412500023841858,3
0.3425000011920929,3
0.34375,3
0.3449999988079071,3
0.3462499976158142,3
0.3474999964237213,3
0.3487499952316284,3
0.3499999940395355,3
0.3512499928474426,3
0.35249999165534973,3
0.35374999046325684,3
0.35499998927116394,3
0.35624998807907104,3
0.35749998688697815,3
0.35874998569488525,3
0.36000001430511475,3
0.36125001311302185,3
0.36250001192092896,3
0.36375001072883606,3
0.36500000953674316,3
0.36625000834465027,3
0.3675000071525574,3
0.3687500059604645,3
0.3700000047683716,3
0.3712500035762787,3
0.3725000023841858,3
0.3737500011920929,3
0.375,3
0.3762499988079071,3
0.3774999976158142,3
0.3787499964237213,3
0.3799999952316284,3
0.3812499940395355,3
0.3824999928474426,3
0.38374999165534973,3
0.38499999046325684,3
0.38624998927116394,3
0.38749998807907104,3
0.38874998688697815,3
0.38999998569488525,3
0.39125001430511475,3
0.39250001311302185,3
0.39375001192092896,3
0.39500001072883606,3
0.39625000953674316,3
0.39750000834465027,3
0.3987500071525574,3
0.4000000059604645,3
0.4012500047683716,3
0.4025000035762787,3
0.4037500023841858,3
0.4050000011920929,3
0.40625,3
0.4074999988079071,3
0.4087499976158142,3
0.4099999964237213,3
0.4112499952316284,3
0.4124999940395355,3
0.4137499928474426,3
0.41499999165534973,3
0.41624999046325684,3
0.41749998927116394,3
0.41874998807907104,3
0.41999998688697815,3
0.42124998569488525,3
0.42250001430511475,3
0.42375001311302185,3
0.42500001192092896,3
0.42625001072883606,3
0.42750000953674316,3
0.42875000834465027,3
0.4300000071525574,3
0.4312500059604645,3
0.4325000047683716,3
0.4337500035762787,3
0.4350000023841858,3
0.4362500011920929,3
0.4375,3
0.4387499988079071,3
0.4399999976158142,3
0.4412499964237213,3
0.4424999952316284,3
0.4437499940395355,3
0.4449999928474426,3
0.44624999165534973,3
0.44749999046325684,3
0.44874998927116394,3
0.44999998807907104,3
0.45124998688697815,3
0.45249998569488525,3
0.45375001430511475,3
0.45500001311302185,3
0.45625001192092896,3
0.45750001072883606,3
0.45875000953674316,3
0.46000000834465027,3
0.4612500071525574,3
0.4625000059604645,3
0.4637500047683716,3
0.4650000035762787,3
0.4662500023841858,3
0.4675000011920929,3
0.46875,3
0.4699999988079071,3
0.4712499976158142,3
0.4724999964237213,3
0.4737499952316284,3
0.4749999940395355,3
0.4762499928474426,3
0.47749999165534973,3
0.47874999046325684,3
0.47999998927116394,3
0.48124998807907104,3
0.48249998688697815,3
0.48374998569488525,3
0.48500001430511475,3
0.48625001311302185,3
0.48750001192092896,3
0.48875001072883606,3
0.49000000953674316,3
0.49125000834465027,3
0.4925000071525574,3
0.4937500059604645,3
0.4950000047683716,3
0.4962500035762787,3
0.4975000023841858,3
0.4987500011920929,3
0.5,3
0.5012500286102295,3
0.5024999976158142,3
0.5037500262260437,3
0.5049999952316284,3
0.5062500238418579,3
0.5074999928474426,3
0.5087500214576721,3
0.5099999904632568,3
0.5112500190734863,3
0.512499988079071,3
0.5137500166893005,3
0.5149999856948853,3
0.5162500143051147,3
0.5174999833106995,3
0.518750011920929,3
0.5199999809265137,3
0.5212500095367432,3
0.5224999785423279,3
0.5237500071525574,3
0.5249999761581421,3
0.5262500047683716,3
0.5274999737739563,3
0.5287500023841858,3
0.5299999713897705,3
0.53125,3
0.5325000286102295,3
0.5337499976158142,3
0.5350000262260437,3
0.5362499952316284,3
0.5375000238418579,3
0.5387499928474426,3
0.5400000214576721,3
0.5412499904632568,3
0.5425000190734863,3
0.543749988079071,3
0.5450000166893005,3
0.5462499856948853,3
0.5475000143051147,3
0.5487499833106995,3
0.550000011920929,3
0.5512499809265137,3
0.5525000095367432,3
0.5537499785423279,3
0.5550000071525574,3
0.5562499761581421,3
0.5575000047683716,3
0.5587499737739563,3
0.5600000023841858,3
0.5612499713897705,3
0.5625,3
0.5637500286102295,3
0.5649999976158142,3
0.5662500262260437,3
0.5674999952316284,3
0.5687500238418579,3
0.5699999928474426,3
0.5712500214576721,3
0.5724999904632568,3
0.5737500190734863,3
0.574999988079071,3
0.5762500166893005,3
0.5774999856948853,3
0.5787500143051147,3
0.5799999833106995,3
0.581250011920929,3
0.5824999809265137,3
0.5837500095367432,3
0.5849999785423279,3
0.5862500071525574,3
0.5874999761581421,3
0.5887500047683716,3
0.5899999737739563,3
0.5912500023841858,3
0.5924999713897705,3
0.59375,3
0.5950000286102295,3
0.5962499976158142,3
0.5975000262260437,3
0.5987499952316284,3
0.6000000238418579,3
0.6012499928474426,3
0.6025000214576721,3
0.6037499904632568,3
0.6050000190734863,3
0.606249988079071,3
0.6075000166893005,3
0.6087499856948853,3
0.6100000143051147,3
0.6112499833106995,3
0.612500011920929,3
0.6137499809265137,3
0.6150000095367432,3
0.6162499785423279,3
0.6175000071525574,3
0.6187499761581421,3
0.6200000047683716,3
0.6212499737739563,3
0.6225000023841858,3
0.6237499713897705,3
0.625,3
0.6262500286102295,3
0.6274999976158142,3
0.6287500262260437,3
0.6299999952316284,3
0.6312500238418579,3
0.6324999928474426,3
0.6337500214576721,3
0.6349999904632568,3
0.6362500190734863,3
0.637499988079071,3
0.6387500166893005,3
0.6399999856948853,3
0.6412500143051147,3
0.6424999833106995,3
0.643750011920929,3
0.6449999809265137,3
0.6462500095367432,3
0.6474999785423279,3
0.6487500071525574,3
0.6499999761581421,3
0.6512500047683716,3
0.6524999737739563,3
0.6537500023841858,3
0.6549999713897705,3
0.65625,3
0.6575000286102295,3
0.6587499976158142,3
0.6600000262260437,3
0.6612499952316284,3
0.6625000238418579,3
0.6637499928474426,3
0.6650000214576721,3
0.6662499904632568,3
0.6675000190734863,3
0.668749988079071,3
0.6700000166893005,3
0.6712499856948853,3
0.6725000143051147,3
0.6737499833106995,3
0.675000011920929,3
0.6762499809265137,3
0.6775000095367432,3
0.6787499785423279,3
0.6800000071525574,3
0.6812499761581421,3
0.6825000047683716,3
0.6837499737739563,3
0.6850000023841858,3
0.6862499713897705,3
0.6875,3
0.6887500286102295,3
0.6899999976158142,3
0.6912500262260437,3
0.6924999952316284,3
0.6937500238418579,3
0.6949999928474426,3
0.6962500214576721,3
0.6974999904632568,3
0.6987500190734863,3
0.699999988079071,3
0.7012500166893005,3
0.7024999856948853,3
0.7037500143051147,3
0.7049999833106995,3
0.706250011920929,3
0.7074999809265137,3
0.7087500095367432,3
0.7099999785423279,3
0.7112500071525574,3
0.7124999761581421,3
0.7137500047683716,3
0.7149999737739563,3
0.7162500023841858,3
0.7174999713897705,3
0.71875,3
0.7200000286102295,3
0.7212499976158142,3
0.7225000262260437,3
0.7237499952316284,3
0.7250000238418579,3
0.7262499928474426,3
0.7275000214576721,3
0.7287499904632568,3
0.7300000190734863,3
0.731249988079071,3
0.7325000166893005,3
0.7337499856948853,3
0.7350000143051147,3
0.7362499833106995,3
0.737500011920929,3
0.7387499809265137,3
0.7400000095367432,3
0.7412499785423279,3
0.7425000071525574,3
0.7437499761581421,3
0.7450000047683716,3
0.7462499737739563,3
0.7475000023841858,3
0.7487499713897705,3
0.75,3
0.7512500286102295,3
0.7524999976158142,3
0.7537500262260437,3
0.7549999952316284,3
0.7562500238418579,3
0.7574999928474426,3
0.7587500214576721,3
0.7599999904632568,3
0.7612500190734863,3
0.762499988079071,3
0.7637500166893005,3
0.7649999856948853,3
0.7662500143051147,3
0.7674999833106995,3
0.768750011920929,3
0.7699999809265137,3
0.7712500095367432,3
0.7724999785423279,3
0.7737500071525574,3
0.7749999761581421,3
0.7762500047683716,3
0.7774999737739563,3
0.7787500023841858,3
0.7799999713897705,3
0.78125,3
0.7825000286102295,3
0.7837499976158142,3
0.7850000262260437,3
0.7862499952316284,3
0.7875000238418579,3
0.7887499928474426,3
0.7900000214576721,3
0.7912499904632568,3
0.7925000190734863,3
0.793749988079071,3
0.7950000166893005,3
0.7962499856948853,3
0.7975000143051147,3
0.7987499833106995,3
0.800000011920929,3
0.8012499809265137,3
0.8025000095367432,3
0.8037499785423279,3
0.8050000071525574,3
0.8062499761581421,3
0.8075000047683716,3
0.8087499737739563,3
0.8100000023841858,3
0.8112499713897705,3
0.8125,3
0.8137500286102295,3
0.8149999976158142,3
0.8162500262260437,3
0.8174999952316284,3
0.8187500238418579,3
0.8199999928474426,3
0.8212500214576721,3
0.8224999904632568,3
0.8237500190734863,3
0.824999988079071,3
0.8262500166893005,3
0.8274999856948853,3
0.8287500143051147,3
0.8299999833106995,3
0.831250011920929,3
0.8324999809265137,3
0.8337500095367432,3
0.8349999785423279,3
0.8362500071525574,3
0.8374999761581421,3
0.8387500047683716,3
0.8399999737739563,3
0.8412500023841858,3
0.8424999713897705,3
0.84375,3
0.8450000286102295,3
0.8462499976158142,3
0.8475000262260437,3
0.8487499952316284,3
0.8500000238418579,3
0.8512499928474426,3
0.8525000214576721,3
0.8537499904632568,3
0.8550000190734863,3
0.856249988079071,3
0.8575000166893005,3
0.8587499856948853,3
0.8600000143051147,3
0.8612499833106995,3
0.862500011920929,3
0.8637499809265137,3
0.8650000095367432,3
0.8662499785423279,3
0.8675000071525574,3
0.8687499761581421,3
0.8700000047683716,3
0.8712499737739563,3
0.8725000023841858,3
0.8737499713897705,3
0.875,3
0.8762500286102295,3
0.8774999976158142,3
0.8787500262260437,3
0.8799999952316284,3
0.8812500238418579,3
0.8824999928474426,3
0.8837500214576721,3
0.8849999904632568,3
0.8862500190734863,3
0.887499988079071,3
0.8887500166893005,3
0.8899999856948853,3
0.8912500143051147,3
0.8924999833106995,3
0.893750011920929,3
0.8949999809265137,3
0.8962500095367432,3
0.8974999785423279,3
0.8987500071525574,3
0.8999999761581421,3
0.9012500047683716,3
0.9024999737739563,3
0.9037500023841858,3
0.9049999713897705,3
0.90625,3
0.9075000286102295,3
0.9087499976158142,3
0.9100000262260437,3
0.9112499952316284,3
0.9125000238418579,3
0.9137499928474426,3
0.9150000214576721,3
0.9162499904632568,3
0.9175000190734863,3
0.918749988079071,3
0.9200000166893005,3
0.9212499856948853,3
0.9225000143051147,3
0.9237499833106995,3
0.925000011920929,3
0.9262499809265137,3
0.9275000095367432,3
0.9287499785423279,3
0.9300000071525574,3
0.9312499761581421,3
0.9325000047683716,3
0.9337499737739563,3
0.9350000023841858,3
0.9362499713897705,3
0.9375,3
0.9387500286102295,3
0.9399999976158142,3
0.9412500262260437,3
0.9424999952316284,3
0.9437500238418579,3
0.9449999928474426,3
0.9462500214576721,3
0.9474999904632568,3
0.9487500190734863,3
0.949999988079071,3
0.9512500166893005,3
0.9524999856948853,3
0.9537500143051147,3
0.9549999833106995,3
0.956250011920929,3
0.9574999809265137,3
0.9587500095367432,3
0.9599999785423279,3
0.9612500071525574,3
0.9624999761581421,3
0.9637500047683716,3
0.9649999737739563,3
0.9662500023841858,3
0.9674999713897705,3
0.96875,3
0.9700000286102295,3
0.9712499976158142,3
0.9725000262260437,3
0.9737499952316284,3
0.9750000238418579,3
0.9762499928474426,3
0.9775000214576721,3
0.9787499904632568,3
0.9800000190734863,3
0.981249988079071,3
0.9825000166893005,3
0.9837499856948853,3
0.9850000143051147,3
0.9862499833106995,3
0.987500011920929,3
0.9887499809265137,3
0.9900000095367432,3
0.9912499785423279,3
0.9925000071525574,3
0.9937499761581421,3
0.9950000047683716,3
0.9962499737739563,3
0.9975000023841858,3
0.9987499713897705,3
1,3
1.0012500286102295,3
1.002500057220459,3
1.003749966621399,3
1.0049999952316284,3
1.006250023841858,3
1.0075000524520874,3
1.0087499618530273,3
1.0099999904632568,3
1.0112500190734863,3
1.0125000476837158,3
1.0137499570846558,3
1.0149999856948853,3
1.0162500143051147,3
1.0175000429153442,3
1.0187499523162842,3
1.0199999809265137,3
1.0212500095367432,3
1.0225000381469727,3
1.0237499475479126,3
1.024999976158142,3
1.0262500047683716,3
1.027500033378601,3
1.028749942779541,3
1.0299999713897705,3
1.03125,3
1.0325000286102295,3
1.033750057220459,3
1.034999966621399,3
1.0362499952316284,3
1.037500023841858,3
1.0387500524520874,3
1.0399999618530273,3
1.0412499904632568,3
1.0425000190734863,3
1.0437500476837158,3
1.0449999570846558,3
1.0462499856948853,3
1.0475000143051147,3
1.0487500429153442,3
1.0499999523162842,3
1.0512499809265137,3
1.0525000095367432,3
1.0537500381469727,3
1.0549999475479126,3
1.056249976158142,3
1.0575000047683716,3
1.058750033378601,3
1.059999942779541,3
1.0612499713897705,3
1.0625,3
1.0637500286102295,3
1.065000057220459,3
1.066249966621399,3
1.0674999952316284,3
1.068750023841858,3
1.0700000524520874,3
1.0712499618530273,3
1.0724999904632568,3
1.0737500190734863,3
1.0750000476837158,3
1.0762499570846558,3
1.0774999856948853,3
1.0787500143051147,3
1.0800000429153442,3
1.0812499523162842,3
1.0824999809265137,3
1.0837500095367432,3
1.0850000381469727,3
1.0862499475479126,3
1.087499976158142,3
1.0887500047683716,3
1.090000033378601,3
1.091249942779541,3
1.0924999713897705,3
1.09375,3
1.0950000286102295,3
1.096250057220459,3
1.097499966621399,3
1.0987499952316284,3
1.100000023841858,3
1.1012500524520874,3
1.1024999618530273,3
1.1037499904632568,3
1.1050000190734863,3
1.1062500476837158,3
1.1074999570846558,3
1.1087499856948853,3
1.1100000143051147,3
1.1112500429153442,3
1.1124999523162842,3
1.1137499809265137,3
1.1150000095367432,3
1.1162500381469727,3
1.1174999475479126,3
1.118749976158142,3
1.1200000047683716,3
1.121250033378601,3
1.122499942779541,3
1.1237499713897705,3
1.125,3
1.1262500286102295,3
1.127500057220459,3
1.128749966621399,3
1.1299999952316284,3
1.131250023841858,3
1.1325000524520874,3
1.1337499618530273,3
1.1349999904632568,3
1.1362500190734863,3
1.1375000476837158,3
1.1387499570846558,3
1.1399999856948853,3
1.1412500143051147,3
1.1425000429153442,3
1.1437499523162842,3
1.1449999809265137,3
1.1462500095367432,3
1.1475000381469727,3
1.1487499475479126,3
1.149999976158142,3
1.1512500047683716,3
1.152500033378601,3
1.153749942779541,3
1.1549999713897705,3
1.15625,3
1.1575000286102295,3
1.158750057220459,3
1.159999966621399,3
1.1612499952316284,3
1.162500023841858,3
1.1637500524520874,3
1.1649999618530273,3
1.1662499904632568,3
1.1675000190734863,3
1.1687500476837158,3
1.1699999570846558,3
1.1712499856948853,3
1.1725000143051147,3
1.1737500429153442,3
1.1749999523162842,3
1.1762499809265137,3
1.1775000095367432,3
1.1787500381469727,3
1.1799999475479126,3
1.181249976158142,3
1.1825000047683716,3
1.183750033378601,3
1.184999942779541,3
1.1862499713897705,3
1.1875,3
1.1887500286102295,3
1.190000057220459,3
1.191249966621399,3
1.1924999952316284,3
1.193750023841858,3
1.1950000524520874,3
1.1962499618530273,3
1.1974999904632568,3
1.1987500190734863,3
1.2000000476837158,3
1.2012499570846558,3
1.2024999856948853,3
1.2037500143051147,3
1.2050000429153442,3
1.2062499523162842,3
1.2074999809265137,3
1.2087500095367432,3
1.2100000381469727,3
1.2112499475479126,3
1.212499976158142,3
1.2137500047683716,3
1.215000033378601,3
1.216249942779541,3
1.2174999713897705,3
1.21875,3
1.2200000286102295,3
1.221250057220459,3
1.222499966621399,3
1.2237499952316284,3
1.225000023841858,3
1.2262500524520874,3
1.2274999618530273,3
1.2287499904632568,3
1.2300000190734863,3
1.2312500476837158,3
1.2324999570846558,3
1.2337499856948853,3
1.2350000143051147,3
1.2362500429153442,3
1.2374999523162842,3
1.2387499809265137,3
1.2400000095367432,3
1.2412500381469727,3
1.2424999475479126,3
1.243749976158142,3
1.2450000047683716,3
1.246250033378601,3
1.247499942779541,3
1.2487499713897705,3
1.25,3
1.2512500286102295,3
1.252500057220459,3
1.253749966621399,3
1.2549999952316284,3
1.256250023841858,3
1.2575000524520874,3
1.2587499618530273,3
1.2599999904632568,3
1.2612500190734863,3
1.2625000476837158,3
1.2637499570846558,3
1.2649999856948853,3
1.2662500143051147,3
1.2675000429153442,3
1.2687499523162842,3
1.2699999809265137,3
1.2712500095367432,3
1.2725000381469727,3
1.2737499475479126,3
1.274999976158142,3
1.2762500047683716,3
1.277500033378601,3
1.278749942779541,3
1.2799999713897705,3
1.28125,3
1.2825000286102295,3
1.283750057220459,3
1.284999966621399,3
1.2862499952316284,3
1.287500023841858,3
1.2887500524520874,3
1.2899999618530273,3
1.2912499904632568,3
1.2925000190734863,3
1.2937500476837158,3
1.2949999570846558,3
1.2962499856948853,3
1.2975000143051147,3
1.2987500429153442,3
1.2999999523162842,3
1.3012499809265137,3
1.3025000095367432,3
1.3037500381469727,3
1.3049999475479126,3
1.306249976158142,3
1.3075000047683716,3
1.308750033378601,3
1.309999942779541,3
1.3112499713897705,3
1.3125,3
1.3137500286102295,3
1.315000057220459,3
1.316249966621399,3
1.3174999952316284,3
1.318750023841858,3
1.3200000524520874,3
1.3212499618530273,3
1.3224999904632568,3
1.3237500190734863,3
1.3250000476837158,3
1.3262499570846558,2.959707021713257
1.3274999856948853,2.8036630153656006
1.3287500143051147,2.655677556991577
1.3300000429153442,2.5164835453033447
1.3312499523162842,2.384615421295166
1.3324999809265137,2.260073184967041
1.3337500095367432,2.142124652862549
1.3350000381469727,2.0307693481445312
1.3362499475479126,1.9252747297286987
1.337499976158142,1.8256410360336304
1.3387500047683716,1.7311354875564575
1.340000033378601,1.6424908638000488
1.341249942779541,1.557509183883667
1.3424999713897705,1.4776556491851807
1.34375,1.4014651775360107
1.3450000286102295,1.3296703100204468
1.346250057220459,1.2615385055541992
1.347499966621399,1.1970696449279785
1.3487499952316284,1.1362637281417847
1.350000023841858,1.0783883333206177
1.3512500524520874,1.0241758823394775
1.3524999618530273,0.9721611738204956
1.3537499904632568,0.9223443269729614
1.3550000190734863,0.8761904835700989
1.3562500476837158,0.831501841545105
1.3574999570846558,0.7897436022758484
1.3587499856948853,0.7501831650733948
1.3600000143051147,0.7120879292488098
1.3612500429153442,0.6769230961799622
1.3624999523162842,0.6432234644889832
1.3637499809265137,0.6109890341758728
1.3650000095367432,0.5802198052406311
1.3662500381469727,0.5516483783721924
1.3674999475479126,0.5245421528816223
1.368749976158142,0.4981684982776642
1.3700000047683716,0.4732600748538971
1.371250033378601,0.44981685280799866
1.372499942779541,0.42783883213996887
1.3737499713897705,0.40732601284980774
1.375,0.38754579424858093
1.3762500286102295,0.36849817633628845
1.377500057220459,0.3501831591129303
1.378749966621399,0.3333333432674408
1.3799999952316284,0.3172161281108856
1.381250023841858,0.30183151364326477
1.3825000524520874,0.28717949986457825
1.3837499618530273,0.2739926874637604
1.3849999904632568,0.2608058750629425
1.3862500190734863,0.24835164844989777
1.3875000476837158,0.23663003742694855
1.3887499570846558,0.22490842640399933
1.3899999856948853,0.21465201675891876
1.3912500143051147,0.2043956071138382
1.3925000429153442,0.19487179815769196
1.3937499523162842,0.18608058989048004
1.3949999809265137,0.17728938162326813
1.3962500095367432,0.1684981733560562
1.3975000381469727,0.16117216646671295
1.3987499475479126,0.1538461595773697
1.399999976158142,0.14652015268802643
1.4012500047683716,0.1399267464876175
1.402500033378601,0.13333334028720856
1.403749942779541,0.12747253477573395
1.4049999713897705,0.12161172181367874
1.40625,0.11648351699113846
1.4075000286102295,0.11135531216859818
1.408750057220459,0.10622710734605789
1.409999966621399,0.10183150321245193
1.4112499952316284,0.09670329838991165
1.412500023841858,0.09304029494524002
1.4137500524520874,0.08937729150056839
1.4149999618530273,0.08498168736696243
1.4162499904632568,0.0813186839222908
1.4175000190734863,0.07765568047761917
1.4187500476837158,0.07472527772188187
1.4199999570846558,0.07179487496614456
1.4212499856948853,0.06886447221040726
1.4225000143051147,0.06593406945466995
1.4237500429153442,0.06300366669893265
1.4249999523162842,0.06080586090683937
1.4262499809265137,0.057875458151102066
1.4275000095367432,0.05567765608429909
1.4287500381469727,0.05347985401749611
1.4299999475479126,0.05128205195069313
1.431249976158142,0.04981685057282448
1.4325000047683716,0.0476190485060215
1.433750033378601,0.04542124643921852
1.434999942779541,0.04395604506134987
1.4362499713897705,0.042490843683481216
1.4375,0.041025642305612564
1.4387500286102295,0.03956044092774391
1.440000057220459,0.03809523954987526
1.441249966621399,0.03663003817200661
1.4424999952316284,0.035164836794137955
1.443750023841858,0.0336996354162693
1.4450000524520874,0.032967034727334976
1.4462499618530273,0.031501833349466324
1.4474999904632568,0.03076923079788685
1.4487500190734863,0.029304029420018196
1.4500000476837158,0.02857142873108387
1.4512499570846558,0.027106227353215218
1.4524999856948853,0.02637362666428089
1.4537500143051147,0.025641025975346565
1.4550000429153442,0.02490842528641224
1.4562499523162842,0.024175824597477913
1.4574999809265137,0.023443223908543587
1.4587500095367432,0.02271062321960926
1.4600000381469727,0.021978022530674934
1.4612499475479126,0.021245421841740608
1.462499976158142,0.020512821152806282
1.4637500047683716,0.019780220463871956
1.465000033378601,0.019780220463871956
1.466249942779541,0.01904761977493763
1.4674999713897705,0.01904761977493763
1.46875,0.018315019086003304
1.4700000286102295,0.017582418397068977
1.471250057220459,0.01684981770813465
1.472499966621399,0.01684981770813465
1.4737499952316284,0.016117217019200325
1.475000023841858,0.016117217019200325
1.4762500524520874,0.015384615398943424
1.4774999618530273,0.014652014710009098
1.4787499904632568,0.014652014710009098
1.4800000190734863,0.013919414021074772
1.4812500476837158,0.013919414021074772
1.4824999570846558,0.013919414021074772
1.4837499856948853,0.013186813332140446
1.4850000143051147,0.013186813332140446
1.4862500429153442,0.01245421264320612
1.4874999523162842,0.01245421264320612
1.4887499809265137,0.01245421264320612
1.4900000095367432,0.011721611954271793
1.4912500381469727,0.011721611954271793
1.4924999475479126,0.011721611954271793
1.493749976158142,0.010989011265337467
1.4950000047683716,0.011721611954271793
1.496250033378601,0.010989011265337467
1.497499942779541,0.010989011265337467
1.4987499713897705,0.010256410576403141
1.5,0.010256410576403141
1.5012500286102295,0.010256410576403141
1.502500057220459,0.010256410576403141
1.503749966621399,0.009523809887468815
1.5049999952316284,0.009523809887468815
1.506250023841858,0.009523809887468815
1.5075000524520874,0.009523809887468815
1.5087499618530273,0.009523809887468815
