Time (s),Fᵧ (N)
0.04749999940395355,-3.4293406009674072
0.04791666567325592,-3.4327712059020996
0.04833333194255829,-3.433333396911621
0.04874999821186066,-3.433333396911621
0.04916666820645332,-3.433333396911621
0.04958333447575569,-3.433333396911621
0.05000000074505806,-3.433333396911621
0.05041666701436043,-3.433333396911621
0.050833333283662796,-3.434330701828003
0.051249999552965164,-3.437326192855835
0.05166666582226753,-3.437023878097534
0.0520833320915699,-3.433333396911621
0.05249999836087227,-3.4372808933258057
0.052916668355464935,-3.4380667209625244
0.0533333346247673,-3.433333396911621
0.05375000089406967,-3.428992986679077
0.05416666716337204,-3.433333396911621
0.05458333343267441,-3.433333396911621
0.054999999701976776,-3.433333158493042
0.055416665971279144,-3.433333396911621
0.05583333224058151,-3.433333396911621
0.05624999850988388,-3.437673807144165
0.05666666850447655,-3.433333396911621
0.057083334773778915,-3.437797784805298
0.057500001043081284,-3.4375498294830322
0.05791666731238365,-3.4414429664611816
0.05833333358168602,-3.437326192855835
0.05874999985098839,-3.441666603088379
0.059166666120290756,-3.437326192855835
0.059583332389593124,-3.441666603088379
0.05999999865889549,-3.4396352767944336
0.06041666492819786,-3.4350168704986572
0.06083333492279053,-3.441666603088379
0.061250001192092896,-3.440678119659424
0.061666667461395264,-3.438314437866211
0.06208333373069763,-3.441666603088379
0.0625,-3.441666603088379
0.06291666626930237,-3.4377281665802
0.06333333253860474,-3.4412646293640137
0.0637499988079071,-3.441666603088379
0.06416666507720947,-3.441666603088379
0.06458333134651184,-3.441666603088379
0.06499999761581421,-3.441666603088379
0.06541666388511658,-3.441666603088379
0.06583333015441895,-3.441666603088379
0.06624999642372131,-3.441666603088379
0.06666667014360428,-3.441666603088379
0.06708333641290665,-3.441666603088379
0.06750000268220901,-3.441666603088379
0.06791666895151138,-3.441666603088379
0.06833333522081375,-3.441666603088379
0.06875000149011612,-3.441666603088379
0.06916666775941849,-3.441666603088379
0.06958333402872086,-3.441666603088379
0.07000000029802322,-3.441666603088379
0.07041666656732559,-3.4396445751190186
0.07083333283662796,-3.4393484592437744
0.07124999910593033,-3.441666603088379
0.0716666653752327,-3.441666603088379
0.07208333164453506,-3.442298173904419
0.07249999791383743,-3.445375442504883
0.0729166641831398,-3.441666603088379
0.07333333045244217,-3.4455959796905518
0.07374999672174454,-3.450000047683716
0.0741666629910469,-3.442425489425659
0.07458333671092987,-3.441666603088379
0.07500000298023224,-3.4442055225372314
0.0754166692495346,-3.4434680938720703
0.07583333551883698,-3.441666603088379
0.07625000178813934,-3.4431629180908203
0.07666666805744171,-3.4445109367370605
0.07708333432674408,-3.446007013320923
0.07750000059604645,-3.441666603088379
0.07791666686534882,-3.441666603088379
0.07833333313465118,-3.441666603088379
0.07874999940395355,-3.449758291244507
0.07916666567325592,-3.442255973815918
0.07958333194255829,-3.4490628242492676
0.07999999821186066,-3.4456593990325928
0.08041666448116302,-3.450000047683716
0.0808333307504654,-3.4436464309692383
0.08124999701976776,-3.4433319568634033
0.08166666328907013,-3.4443418979644775
0.0820833370089531,-3.441666603088379
0.08250000327825546,-3.441666603088379
0.08291666954755783,-3.441666841506958
0.0833333358168602,-3.441666603088379
0.08375000208616257,-3.441666603088379
0.08416666835546494,-3.446007013320923
0.0845833346247673,-3.441666603088379
0.08500000089406967,-3.446007251739502
0.08541666716337204,-3.441666603088379
0.08583333343267441,-3.441666603088379
0.08624999970197678,-3.441666603088379
0.08666666597127914,-3.441666603088379
0.08708333224058151,-3.441666603088379
0.08749999850988388,-3.441666603088379
0.08791666477918625,-3.441666603088379
0.08833333104848862,-3.446007251739502
0.08874999731779099,-3.441666603088379
0.08916666358709335,-3.441666603088379
0.08958332985639572,-3.441666603088379
0.09000000357627869,-3.441666603088379
0.09041666984558105,-3.4443657398223877
0.09083333611488342,-3.443307876586914
0.09125000238418579,-3.446007013320923
0.09166666865348816,-3.441666603088379
0.09208333492279053,-3.441666603088379
0.0925000011920929,-3.441666603088379
0.09291666746139526,-3.441666603088379
0.09333333373069763,-3.441666603088379
0.09375,-3.441666603088379
0.09416666626930237,-3.441666603088379
0.09458333253860474,-3.441666603088379
0.0949999988079071,-3.441666603088379
0.09541666507720947,-3.441666603088379
0.09583333134651184,-3.441666603088379
0.09624999761581421,-3.441666603088379
0.09666666388511658,-3.4434921741485596
0.09708333015441895,-3.4441816806793213
0.09749999642372131,-3.441666603088379
0.09791667014360428,-3.441666603088379
0.09833333641290665,-3.441666603088379
0.09875000268220901,-3.441666603088379
0.09916666895151138,-3.4375860691070557
0.09958333522081375,-3.437673807144165
0.10000000149011612,-3.441059112548828
0.10041666775941849,-3.441666603088379
0.10083333402872086,-3.441666603088379
0.10125000029802322,-3.441666603088379
0.10166666656732559,-3.439671754837036
0.10208333283662796,-3.4393210411071777
0.10249999910593033,-3.441666603088379
0.1029166653752327,-3.441666603088379
0.10333333164453506,-3.441666603088379
0.10374999791383743,-3.441666603088379
0.1041666641831398,-3.441666603088379
0.10458333045244217,-3.437326192855835
0.10499999672174454,-3.441666603088379
0.1054166629910469,-3.441666603088379
0.10583333671092987,-3.441666603088379
0.10625000298023224,-3.441666603088379
0.1066666692495346,-3.441666603088379
0.10708333551883698,-3.437326192855835
0.10750000178813934,-3.441666603088379
0.10791666805744171,-3.441666841506958
0.10833333432674408,-3.441666603088379
0.10875000059604645,-3.441666603088379
0.10916666686534882,-3.441666841506958
0.10958333313465118,-3.441666603088379
0.10999999940395355,-3.441666603088379
0.11041666567325592,-3.441666603088379
0.11083333194255829,-3.441666603088379
0.11124999821186066,-3.441666603088379
0.11166666448116302,-3.441666603088379
0.1120833307504654,-3.441666603088379
0.11249999701976776,-3.441666603088379
0.11291666328907013,-3.441666603088379
0.1133333370089531,-3.441666603088379
0.11375000327825546,-3.441666603088379
0.11416666954755783,-3.441666603088379
0.1145833358168602,-3.441666603088379
0.11500000208616257,-3.437326192855835
0.11541666835546494,-3.441666603088379
0.1158333346247673,-3.441666603088379
0.11625000089406967,-3.441666603088379
0.11666666716337204,-3.441666603088379
0.11708333343267441,-3.441666603088379
0.11749999970197678,-3.437325954437256
0.11791666597127914,-3.441666603088379
0.11833333224058151,-3.4427788257598877
0.11874999850988388,-3.444895029067993
0.11916666477918625,-3.441666603088379
0.11958333104848862,-3.441666603088379
0.11999999731779099,-3.4376044273376465
0.12041666358709335,-3.4413886070251465
0.12083332985639572,-3.441666603088379
0.12125000357627869,-3.441666603088379
0.12166666984558105,-3.441666603088379
0.12208333611488342,-3.441666603088379
0.12250000238418579,-3.439689874649048
0.12291666865348816,-3.439302921295166
0.12333333492279053,-3.441666603088379
0.1237500011920929,-3.441666603088379
0.12416666746139526,-3.441666603088379
0.12458333373069763,-3.441666603088379
0.125,-3.441666603088379
0.12541666626930237,-3.441666603088379
0.12583333253860474,-3.441666603088379
0.1262499988079071,-3.441666603088379
0.12666666507720947,-3.441666603088379
0.12708333134651184,-3.441666603088379
0.1274999976158142,-3.441666603088379
0.12791666388511658,-3.437326192855835
0.12833333015441895,-3.441666603088379
0.1287499964237213,-3.441666603088379
0.12916666269302368,-3.441666603088379
0.12958332896232605,-3.4464151859283447
0.12999999523162842,-3.44559907913208
0.1304166615009308,-3.441666603088379
0.13083332777023315,-3.441666603088379
0.13124999403953552,-3.441666603088379
0.1316666603088379,-3.441666841506958
0.13208332657814026,-3.446007013320923
0.13249999284744263,-3.443981885910034
0.1329166740179062,-3.4436919689178467
0.13333334028720856,-3.446007013320923
0.13375000655651093,-3.441666603088379
0.1341666728258133,-3.441666841506958
0.13458333909511566,-3.446584463119507
0.13500000536441803,-3.450000047683716
0.1354166716337204,-3.450000047683716
0.13583333790302277,-3.441784381866455
0.13625000417232513,-3.441666603088379
0.1366666704416275,-3.441666603088379
0.13708333671092987,-3.441666603088379
0.13750000298023224,-3.446007251739502
0.1379166692495346,-3.4438037872314453
0.13833333551883698,-3.4438700675964355
0.13875000178813934,-3.446007251739502
0.1391666680574417,-3.446007013320923
0.13958333432674408,-3.441666603088379
0.14000000059604645,-3.442065477371216
0.14041666686534882,-3.445608139038086
0.14083333313465118,-3.441666603088379
0.14124999940395355,-3.4497039318084717
0.14166666567325592,-3.450000047683716
0.1420833319425583,-3.450000047683716
0.14249999821186066,-3.445659637451172
0.14291666448116302,-3.450000047683716
0.1433333307504654,-3.4437007904052734
0.14374999701976776,-3.447618246078491
0.14416666328907013,-3.445659637451172
0.1445833295583725,-3.450000047683716
0.14499999582767487,-3.450000047683716
0.14541666209697723,-3.450000047683716
0.1458333283662796,-3.450000047683716
0.14624999463558197,-3.450000047683716
0.14666666090488434,-3.445659637451172
0.1470833271741867,-3.450000047683716
0.14749999344348907,-3.447176933288574
0.14791665971279144,-3.4441421031951904
0.1483333259820938,-3.4435317516326904
0.14875000715255737,-3.441666603088379
0.14916667342185974,-3.441666603088379
0.1495833396911621,-3.44275164604187
0.15000000596046448,-3.450000047683716
0.15041667222976685,-3.450000047683716
0.1508333384990692,-3.450000047683716
0.15125000476837158,-3.445964813232422
0.15166667103767395,-3.441666603088379
0.15208333730697632,-3.441666603088379
0.1525000035762787,-3.441666603088379
0.15291666984558105,-3.441666603088379
0.15333333611488342,-3.441666603088379
0.1537500023841858,-3.446007013320923
0.15416666865348816,-3.441666603088379
0.15458333492279053,-3.441666603088379
0.1550000011920929,-3.446913957595825
0.15541666746139526,-3.4494409561157227
0.15583333373069763,-3.446007251739502
0.15625,-3.441666603088379
0.15666666626930237,-3.441666603088379
0.15708333253860474,-3.449516534805298
0.1574999988079071,-3.442497968673706
0.15791666507720947,-3.4488213062286377
0.15833333134651184,-3.443192958831787
0.1587499976158142,-3.4481260776519775
0.15916666388511658,-3.445659637451172
0.15958333015441895,-3.4485764503479004
0.1599999964237213,-3.441666603088379
0.16041666269302368,-3.442394971847534
0.16083332896232605,-3.450000047683716
0.16124999523162842,-3.450000047683716
0.1616666615009308,-3.450000047683716
0.16208332777023315,-3.446321487426758
0.16249999403953552,-3.44933819770813
0.1629166603088379,-3.447016716003418
0.16333332657814026,-3.441666603088379
0.16374999284744263,-3.441666603088379
0.1641666740179062,-3.4479477405548096
0.16458334028720856,-3.450000047683716
0.16500000655651093,-3.450000047683716
0.1654166728258133,-3.450000047683716
0.16583333909511566,-3.450000047683716
0.16625000536441803,-3.450000047683716
0.1666666716337204,-3.4458045959472656
0.16708333790302277,-3.449854850769043
0.16750000417232513,-3.450000047683716
0.1679166704416275,-3.450000047683716
0.16833333671092987,-3.450000047683716
0.16875000298023224,-3.450000047683716
0.1691666692495346,-3.443549633026123
0.16958333551883698,-3.4434287548065186
0.17000000178813934,-3.4485855102539062
0.1704166680574417,-3.441666603088379
0.17083333432674408,-3.4467265605926514
0.17125000059604645,-3.4496283531188965
0.17166666686534882,-3.446007013320923
0.17208333313465118,-3.441666603088379
0.17249999940395355,-3.449676513671875
0.17291666567325592,-3.450000047683716
0.1733333319425583,-3.450000047683716
0.17374999821186066,-3.450000047683716
0.17416666448116302,-3.450000047683716
0.1745833307504654,-3.450000047683716
0.17499999701976776,-3.450000047683716
0.17541666328907013,-3.450000047683716
0.1758333295583725,-3.4491114616394043
0.17624999582767487,-3.4465482234954834
0.17666666209697723,-3.4501936435699463
0.1770833283662796,-3.4541471004486084
0.17749999463558197,-3.445659637451172
0.17791666090488434,-3.450000047683716
0.1783333271741867,-3.4468564987182617
0.17874999344348907,-3.448802947998047
0.17916665971279144,-3.450000047683716
0.1795833259820938,-3.450000047683716
0.18000000715255737,-3.443906307220459
0.18041667342185974,-3.446007251739502
0.1808333396911621,-3.4427247047424316
0.18125000596046448,-3.450000047683716
0.18166667222976685,-3.450000047683716
0.1820833384990692,-3.450000047683716
0.18250000476837158,-3.4459919929504395
0.18291667103767395,-3.446007251739502
0.18333333730697632,-3.449319839477539
0.1837500035762787,-3.450000047683716
0.18416666984558105,-3.450000047683716
0.18458333611488342,-3.452270030975342
0.1850000023841858,-3.452070474624634
0.18541666865348816,-3.450000047683716
0.18583333492279053,-3.450000286102295
0.1862500011920929,-3.450000047683716
0.18666666746139526,-3.4505319595336914
0.18708333373069763,-3.4583332538604736
0.1875,-3.4541561603546143
0.18791666626930237,-3.450000047683716
0.18833333253860474,-3.450000047683716
0.1887499988079071,-3.450000047683716
0.18916666507720947,-3.452786922454834
0.18958333134651184,-3.4515535831451416
0.1899999976158142,-3.447908401489258
0.19041666388511658,-3.44775128364563
0.19083333015441895,-3.450000047683716
0.1912499964237213,-3.450000047683716
0.19166666269302368,-3.4543404579162598
0.19208332896232605,-3.450000047683716
0.19249999523162842,-3.450000047683716
0.1929166615009308,-3.450000047683716
0.19333332777023315,-3.450000047683716
0.19374999403953552,-3.453303813934326
0.1941666603088379,-3.4510366916656494
0.19458332657814026,-3.450000047683716
0.19499999284744263,-3.450000047683716
0.1954166740179062,-3.450000047683716
0.19583334028720856,-3.450000047683716
0.19625000655651093,-3.4512181282043457
0.1966666728258133,-3.457462787628174
0.19708333909511566,-3.4505228996276855
0.19750000536441803,-3.4539928436279297
0.1979166716337204,-3.45416522026062
0.19833333790302277,-3.4538204669952393
0.19875000417232513,-3.4539928436279297
0.1991666704416275,-3.4583332538604736
0.19958333671092987,-3.4555556774139404
0.20000000298023224,-3.456770658493042
0.2004166692495346,-3.4539928436279297
0.20083333551883698,-3.4522578716278076
0.20125000178813934,-3.450000286102295
0.2016666680574417,-3.4543404579162598
0.20208333432674408,-3.4543404579162598
0.20250000059604645,-3.450000047683716
0.20291666686534882,-3.450000047683716
0.20333333313465118,-3.4543404579162598
0.20374999940395355,-3.450000047683716
0.20416666567325592,-3.450000047683716
0.2045833319425583,-3.457287311553955
0.20499999821186066,-3.4583332538604736
0.20541666448116302,-3.4560813903808594
0.2058333307504654,-3.4543404579162598
0.20624999701976776,-3.455897092819214
0.20666666328907013,-3.4527838230133057
0.2070833295583725,-3.4543404579162598
0.20749999582767487,-3.450000047683716
0.20791666209697723,-3.4543404579162598
0.2083333283662796,-3.4541590213775635
0.20874999463558197,-3.4539928436279297
0.20916666090488434,-3.454869270324707
0.2095833271741867,-3.450000047683716
0.20999999344348907,-3.4543404579162598
0.21041665971279144,-3.4543404579162598
0.2108333259820938,-3.452073574066162
0.21125000715255737,-3.4539928436279297
0.21166667342185974,-3.4583332538604736
0.2120833396911621,-3.4583334922790527
0.21250000596046448,-3.4583332538604736
0.21291667222976685,-3.4583332538604736
0.2133333384990692,-3.4583332538604736
0.21375000476837158,-3.454352617263794
0.21416667103767395,-3.4536333084106445
0.21458333730697632,-3.455047845840454
0.2150000035762787,-3.4543404579162598
0.21541666984558105,-3.450000047683716
0.21583333611488342,-3.452242851257324
0.2162500023841858,-3.4520976543426514
0.21666666865348816,-3.450000286102295
0.21708333492279053,-3.450000047683716
0.2175000011920929,-3.455192804336548
0.21791666746139526,-3.4578285217285156
0.21833333373069763,-3.450157403945923
0.21875,-3.454183340072632
0.21916666626930237,-3.450000047683716
0.21958333253860474,-3.450000047683716
0.2199999988079071,-3.450000047683716
0.22041666507720947,-3.450000047683716
0.22083333134651184,-3.450000047683716
0.2212499976158142,-3.4479355812072754
0.22166666388511658,-3.4433834552764893
0.22208333015441895,-3.450000047683716
0.2224999964237213,-3.450000047683716
0.22291666269302368,-3.450000047683716
0.22333332896232605,-3.4456593990325928
0.22374999523162842,-3.450000047683716
0.2241666615009308,-3.446028232574463
0.22458332777023315,-3.4496312141418457
0.22499999403953552,-3.450000047683716
0.2254166603088379,-3.450000047683716
0.22583332657814026,-3.450000047683716
0.22624999284744263,-3.4456593990325928
0.2266666740179062,-3.4481139183044434
0.22708334028720856,-3.4475457668304443
0.22750000655651093,-3.4488091468811035
0.2279166728258133,-3.442509889602661
0.22833333909511566,-3.445659637451172
0.22875000536441803,-3.4455113410949707
0.2291666716337204,-3.441666603088379
0.22958333790302277,-3.445460081100464
0.23000000417232513,-3.450000047683716
0.2304166704416275,-3.442561388015747
0.23083333671092987,-3.441666603088379
0.23125000298023224,-3.441666603088379
0.2316666692495346,-3.446007251739502
0.23208333551883698,-3.441666603088379
0.23250000178813934,-3.441666603088379
0.2329166680574417,-3.4470198154449463
0.23333333432674408,-3.4449946880340576
0.23375000059604645,-3.441666603088379
0.23416666686534882,-3.441666603088379
0.23458333313465118,-3.441666603088379
0.23499999940395355,-3.441666603088379
0.23541666567325592,-3.441666603088379
0.2358333319425583,-3.4445865154266357
0.23624999821186066,-3.443087339401245
0.23666666448116302,-3.446007251739502
0.2370833307504654,-3.441666603088379
0.23749999701976776,-3.441666603088379
0.23791666328907013,-3.441666603088379
0.2383333295583725,-3.441666603088379
0.23874999582767487,-3.4411799907684326
0.23916666209697723,-3.4378128051757812
0.2395833283662796,-3.441666603088379
0.23999999463558197,-3.441666603088379
0.24041666090488434,-3.441666603088379
0.2408333271741867,-3.441666603088379
0.24124999344348907,-3.441666603088379
0.24166665971279144,-3.4440605640411377
0.2420833259820938,-3.443613052368164
0.24250000715255737,-3.441666603088379
0.24291667342185974,-3.441666603088379
0.2433333396911621,-3.441666603088379
0.24375000596046448,-3.446007251739502
0.24416667222976685,-3.4463155269622803
0.2445833384990692,-3.4456987380981445
0.24500000476837158,-3.446007251739502
0.24541667103767395,-3.449613094329834
0.24583333730697632,-3.442401170730591
0.2462500035762787,-3.441666603088379
0.24666666984558105,-3.441666603088379
0.24708333611488342,-3.441666603088379
0.2475000023841858,-3.441666603088379
0.24791666865348816,-3.441666603088379
0.24833333492279053,-3.441666603088379
0.2487500011920929,-3.4468324184417725
0.24916666746139526,-3.4456593990325928
0.24958333373069763,-3.4498701095581055
0.25,-3.441666603088379
0.25041666626930237,-3.441666603088379
0.25083333253860474,-3.441666603088379
0.2512499988079071,-3.441666603088379
0.2516666650772095,-3.441666603088379
0.25208333134651184,-3.441666603088379
0.2524999976158142,-3.441666603088379
0.2529166638851166,-3.441666603088379
0.25333333015441895,-3.441666603088379
0.2537499964237213,-3.437326192855835
0.2541666626930237,-3.441666603088379
0.25458332896232605,-3.441666603088379
0.2549999952316284,-3.441666603088379
0.2554166615009308,-3.441666603088379
0.25583332777023315,-3.445263624191284
0.2562499940395355,-3.4424102306365967
0.2566666603088379,-3.446007251739502
0.25708332657814026,-3.444220542907715
0.2574999928474426,-3.450000047683716
0.257916659116745,-3.443800687789917
0.25833332538604736,-3.443178176879883
0.25874999165534973,-3.444495677947998
0.2591666579246521,-3.441666603088379
0.25958332419395447,-3.4421350955963135
0.25999999046325684,-3.4455385208129883
0.2604166567325592,-3.441666603088379
0.2608333230018616,-3.441666603088379
0.26124998927116394,-3.445085287094116
0.2616666555404663,-3.4425885677337646
0.2620833218097687,-3.441666603088379
0.26249998807907104,-3.441666603088379
0.2629166543483734,-3.441666603088379
0.2633333206176758,-3.441666603088379
0.26374998688697815,-3.441666603088379
0.2641666531562805,-3.441666603088379
0.2645833194255829,-3.441666603088379
0.26499998569488525,-3.441666603088379
0.2654166519641876,-3.441666603088379
0.2658333480358124,-3.441666603088379
0.26625001430511475,-3.441666603088379
0.2666666805744171,-3.441666603088379
0.2670833468437195,-3.441666603088379
0.26750001311302185,-3.441666603088379
0.2679166793823242,-3.4416663646698
0.2683333456516266,-3.441666603088379
0.26875001192092896,-3.441666603088379
0.2691666781902313,-3.441666841506958
0.2695833444595337,-3.441666603088379
0.27000001072883606,-3.441666603088379
0.2704166769981384,-3.441666841506958
0.2708333432674408,-3.441666603088379
0.27125000953674316,-3.437326192855835
0.27166667580604553,-3.441666603088379
0.2720833420753479,-3.441666603088379
0.27250000834465027,-3.441666603088379
0.27291667461395264,-3.441666603088379
0.273333340883255,-3.441666603088379
0.2737500071525574,-3.441666603088379
0.27416667342185974,-3.441666603088379
0.2745833396911621,-3.440690279006958
0.2750000059604645,-3.438302516937256
0.27541667222976685,-3.441666603088379
0.2758333384990692,-3.441666603088379
0.2762500047683716,-3.4377403259277344
0.27666667103767395,-3.4412524700164795
0.2770833373069763,-3.441666603088379
0.2775000035762787,-3.441666603088379
0.27791666984558105,-3.4347903728485107
0.2783333361148834,-3.433333396911621
0.2787500023841858,-3.433333396911621
0.27916666865348816,-3.439167022705078
0.2795833349227905,-3.441666603088379
0.2800000011920929,-3.437326192855835
0.28041666746139526,-3.441666603088379
0.28083333373069763,-3.441666603088379
0.28125,-3.441666603088379
0.28166666626930237,-3.437326192855835
0.28208333253860474,-3.437326431274414
0.2824999988079071,-3.441666603088379
0.2829166650772095,-3.4389612674713135
0.28333333134651184,-3.4400315284729004
0.2837499976158142,-3.4396567344665527
0.2841666638851166,-3.4393362998962402
0.28458333015441895,-3.441666603088379
0.2849999964237213,-3.441666603088379
0.2854166626930237,-3.441046953201294
0.28583332896232605,-3.43794584274292
0.2862499952316284,-3.43740177154541
0.2866666615009308,-3.437673807144165
0.28708332777023315,-3.4412434101104736
0.2874999940395355,-3.441666603088379
0.2879166603088379,-3.441666603088379
0.28833332657814026,-3.4347994327545166
0.2887499928474426,-3.4398529529571533
0.289166659116745,-3.4398348331451416
0.28958332538604736,-3.434817314147949
0.28999999165534973,-3.437326192855835
0.2904166579246521,-3.436537265777588
0.29083332419395447,-3.433774709701538
0.29124999046325684,-3.437232494354248
0.2916666567325592,-3.433333396911621
0.2920833230018616,-3.433333396911621
0.29249998927116394,-3.433333396911621
0.2929166555404663,-3.433333396911621
0.2933333218097687,-3.433333396911621
0.29374998807907104,-3.433333396911621
0.2941666543483734,-3.433333396911621
0.2945833206176758,-3.428992986679077
0.29499998688697815,-3.4346392154693604
0.2954166531562805,-3.436368227005005
0.2958333194255829,-3.433333396911621
0.29624998569488525,-3.433333396911621
0.2966666519641876,-3.433333396911621
0.2970833480358124,-3.433333396911621
0.29750001430511475,-3.433333396911621
0.2979166805744171,-3.433333396911621
0.2983333468437195,-3.433333396911621
0.29875001311302185,-3.433333396911621
0.2991666793823242,-3.433333396911621
0.2995833456516266,-3.4315106868743896
0.30000001192092896,-3.429340362548828
0.3004166781902313,-3.4304680824279785
0.3008333444595337,-3.43255352973938
0.30125001072883606,-3.4293406009674072
0.3016666769981384,-3.429340362548828
0.3020833432674408,-3.429077625274658
0.30250000953674316,-3.425262928009033
0.30291667580604553,-3.432722806930542
0.3033333420753479,-3.4259581565856934
0.30375000834465027,-3.424999713897705
0.30416667461395264,-3.4316799640655518
0.304583340883255,-3.428992748260498
0.3050000071525574,-3.428992986679077
0.30541667342185974,-3.428992748260498
0.3058333396911621,-3.4323842525482178
0.3062500059604645,-3.424999952316284
0.30666667222976685,-3.424999952316284
0.3070833384990692,-3.424999952316284
0.3075000047683716,-3.424999952316284
0.30791667103767395,-3.4293406009674072
0.3083333373069763,-3.428203821182251
0.3087500035762787,-3.4304769039154053
0.30916666984558105,-3.42750883102417
0.3095833361148834,-3.4311721324920654
0.3100000023841858,-3.429340362548828
0.31041666865348816,-3.424999952316284
0.3108333349227905,-3.4304587841033936
0.3112500011920929,-3.432562828063965
0.31166666746139526,-3.424999952316284
0.31208333373069763,-3.4293406009674072
0.3125,-3.424999952316284
0.31291666626930237,-3.424999952316284
0.31333333253860474,-3.424999952316284
0.3137499988079071,-3.432366132736206
0.3141666650772095,-3.428992748260498
0.31458333134651184,-3.4266622066497803
0.3149999976158142,-3.424999952316284
0.3154166638851166,-3.4266350269317627
0.31583333015441895,-3.4277052879333496
0.3162499964237213,-3.4259397983551025
0.3166666626930237,-3.4284005165100098
0.31708332896232605,-3.424999952316284
0.3174999952316284,-3.4292376041412354
0.3179166615009308,-3.425102710723877
0.31833332777023315,-3.424999952316284
0.3187499940395355,-3.424999952316284
0.3191666603088379,-3.424999952316284
