Time (s),Ay (m/s²),Fᵧ (N)
0.7200000286102295,-10.946529388427734,-4.326559066772461
0.7250000238418579,-10.940763473510742,-4.326259136199951
0.7300000190734863,-10.90371036529541,-4.3138556480407715
0.7350000143051147,-10.894691467285156,-4.30508279800415
0.7400000095367432,-10.820512771606445,-4.301151752471924
0.7450000047683716,-10.815632820129395,-4.296608924865723
0.75,-10.748679161071777,-4.284214019775391
0.7549999952316284,-10.727041244506836,-4.2711992263793945
0.7599999904632568,-10.656289100646973,-4.266961097717285
0.7649999856948853,-10.61566162109375,-4.254889488220215
0.7699999809265137,-10.579068183898926,-4.250021457672119
0.7749999761581421,-10.465821266174316,-4.241549491882324
0.7799999713897705,-10.415465354919434,-4.2291669845581055
0.7850000262260437,-10.358217239379883,-4.220373630523682
0.7900000214576721,-10.283430099487305,-4.207668304443359
0.7950000166893005,-10.210577011108398,-4.199525833129883
0.800000011920929,-10.15057373046875,-4.190726280212402
0.8050000071525574,-10.112053871154785,-4.173786640167236
0.8100000023841858,-10.081501007080078,-4.165650367736816
0.8149999976158142,-10.044148445129395,-4.1526103019714355
0.8199999928474426,-10.018787384033203,-4.144478797912598
0.824999988079071,-9.986351013183594,-4.131434917449951
0.8299999833106995,-9.980778694152832,-4.118384838104248
0.8349999785423279,-9.974230766296387,-4.110947608947754
0.8399999737739563,-9.952988624572754,-4.101787567138672
0.8450000286102295,-9.941274642944336,-4.084847927093506
0.8500000238418579,-9.926438331604004,-4.072141647338867
0.8550000190734863,-9.930517196655273,-4.064024448394775
0.8600000143051147,-9.904090881347656,-4.055556774139404
0.8650000095367432,-9.934325218200684,-4.05096435546875
0.8700000047683716,-9.916163444519043,-4.034024238586426
0.875,-9.937030792236328,-4.021318435668945
0.8799999952316284,-9.927531242370605,-4.000144958496094
0.8849999904632568,-9.909788131713867,-3.992039680480957
0.8899999856948853,-9.919535636901855,-3.978968858718872
0.8949999809265137,-9.899698257446289,-3.9662630558013916
0.8999999761581421,-9.836385726928711,-3.9623982906341553
0.9049999713897705,-9.850330352783203,-3.9447124004364014
0.9100000262260437,-9.777108192443848,-3.936990737915039
0.9150000214576721,-9.768062591552734,-3.919675588607788
0.9200000166893005,-9.72511100769043,-3.90735125541687
0.925000011920929,-9.709014892578125,-3.8985002040863037
0.9300000071525574,-9.63783073425293,-3.8857944011688232
0.9350000023841858,-9.59679126739502,-3.8646209239959717
0.9399999976158142,-9.539916038513184,-3.8607726097106934
0.9449999928474426,-9.435693740844727,-3.8476784229278564
0.949999988079071,-9.372224807739258,-3.834972858428955
0.9549999833106995,-9.322389602661133,-3.8222672939300537
0.9599999785423279,-9.294572830200195,-3.8014917373657227
0.9649999737739563,-9.229914665222168,-3.7968578338623047
0.9700000286102295,-9.14122200012207,-3.7883853912353516
0.9750000238418579,-9.097277641296387,-3.771850109100342
0.9800000190734863,-9.019917488098145,-3.7629756927490234
0.9850000143051147,-8.974564552307129,-3.7460362911224365
0.9900000095367432,-8.9349365234375,-3.74220871925354
0.9950000047683716,-8.862174034118652,-3.7290945053100586
1,-8.860157012939453,-3.71638822555542
1.0049999952316284,-8.840646743774414,-3.704099178314209
1.0099999904632568,-8.78313159942627,-3.699446678161621
1.0149999856948853,-8.754402160644531,-3.6913957595825195
1.0199999809265137,-8.755866050720215,-3.682504892349243
1.024999976158142,-8.780579566955566,-3.6744580268859863
1.0299999713897705,-8.753374099731445,-3.669796943664551
1.034999966621399,-8.760555267333984,-3.6532864570617676
1.0399999618530273,-8.731968879699707,-3.652855157852173
1.0449999570846558,-8.727071762084961,-3.631681442260742
1.0499999523162842,-8.705357551574707,-3.6278789043426514
1.0549999475479126,-8.708898544311523,-3.623645067214966
1.059999942779541,-8.710823059082031,-3.618971824645996
1.065000057220459,-8.746034622192383,-3.6067075729370117
1.0700000524520874,-8.736964225769043,-3.602473258972168
1.0750000476837158,-8.749358177185059,-3.602473258972168
1.0800000429153442,-8.762457847595215,-3.5977916717529297
1.0850000381469727,-8.785799026489258,-3.5897696018218994
1.090000033378601,-8.792829513549805,-3.5897693634033203
1.0950000286102295,-8.800863265991211,-3.5855355262756348
1.100000023841858,-8.761940956115723,-3.5766117572784424
1.1050000190734863,-8.766485214233398,-3.572831869125366
1.1100000143051147,-8.762664794921875,-3.5685980319976807
1.1150000095367432,-8.744890213012695,-3.5685980319976807
1.1200000047683716,-8.753305435180664,-3.5638997554779053
1.125,-8.68069839477539,-3.555894374847412
1.1299999952316284,-8.682170867919922,-3.5554258823394775
1.1349999904632568,-8.703901290893555,-3.54366135597229
1.1399999856948853,-8.670872688293457,-3.5469539165496826
1.1449999809265137,-8.648882865905762,-3.5431907176971436
1.149999976158142,-8.612872123718262,-3.538956642150879
1.1549999713897705,-8.612007141113281,-3.538956642150879
1.159999966621399,-8.583106994628906,-3.5436718463897705
1.1649999618530273,-8.556782722473145,-3.546943426132202
1.1699999570846558,-8.53806209564209,-3.5436758995056152
1.1749999523162842,-8.52241325378418,-3.547426700592041
1.1799999475479126,-8.520596504211426,-3.54270339012146
1.184999942779541,-8.524955749511719,-3.5394480228424072
1.190000057220459,-8.508576393127441,-3.547426700592041
1.1950000524520874,-8.529138565063477,-3.5516605377197266
1.2000000476837158,-8.50306224822998,-3.5516607761383057
1.2050000429153442,-8.527771949768066,-3.5516602993011475
1.2100000381469727,-8.508492469787598,-3.555894374847412
1.215000033378601,-8.543110847473145,-3.555894374847412
1.2200000286102295,-8.587997436523438,-3.5648679733276367
1.225000023841858,-8.594303131103516,-3.5685980319976807
1.2300000190734863,-8.610682487487793,-3.569108247756958
1.2350000143051147,-8.669556617736816,-3.5855355262756348
1.2400000095367432,-8.754189491271973,-3.5902836322784424
1.2450000047683716,-8.783487319946289,-3.593489170074463
1.25,-8.754119873046875,-3.590287685394287
1.2549999952316284,-8.795747756958008,-3.602993965148926
1.2599999904632568,-8.82800006866455,-3.6151773929595947
1.2649999856948853,-8.893320083618164,-3.623645067214966
1.2699999809265137,-8.968690872192383,-3.6284053325653076
1.274999976158142,-8.981757164001465,-3.632114887237549
1.2799999713897705,-9.013286590576172,-3.64111328125
1.284999966621399,-9.035594940185547,-3.6575205326080322
1.2899999618530273,-9.084941864013672,-3.6575205326080322
1.2949999570846558,-9.101661682128906,-3.667062282562256
1.2999999523162842,-9.129884719848633,-3.6829278469085693
1.3049999475479126,-9.160677909851074,-3.6913955211639404
1.309999942779541,-9.195865631103516,-3.6998634338378906
1.315000057220459,-9.17884635925293,-3.700953960418701
1.3200000524520874,-9.233094215393066,-3.7168030738830566
1.3250000476837158,-9.252309799194336,-3.7300543785095215
1.3300000429153442,-9.264771461486816,-3.74220871925354
1.3350000381469727,-9.273055076599121,-3.751230001449585
1.340000033378601,-9.291193962097168,-3.7549121379852295
1.3450000286102295,-9.313043594360352,-3.768171787261963
1.350000023841858,-9.333123207092285,-3.785111904144287
1.3550000190734863,-9.366620063781738,-3.793583631515503
1.3600000143051147,-9.372098922729492,-3.805725336074829
1.3650000095367432,-9.340950012207031,-3.8147592544555664
1.3700000047683716,-9.366231918334961,-3.8316988945007324
1.375,-9.357565879821777,-3.83536696434021
1.3799999952316284,-9.404126167297363,-3.852874994277954
1.3849999904632568,-9.444552421569824,-3.8607726097106934
1.3899999856948853,-9.480263710021973,-3.866158962249756
1.3949999809265137,-9.532373428344727,-3.8861799240112305
1.399999976158142,-9.5737943649292,-3.895228147506714
1.4049999713897705,-9.560874938964844,-3.912168025970459
1.409999966621399,-9.626289367675781,-3.9242892265319824
1.4149999618530273,-9.703516960144043,-3.929109811782837
1.4199999570846558,-9.738554000854492,-3.9502835273742676
1.4249999523162842,-9.789765357971191,-3.9623982906341553
1.4299999475479126,-9.829215049743652,-3.9756929874420166
1.434999942779541,-9.853431701660156,-3.9841649532318115
1.440000057220459,-9.92780590057373,-3.996870994567871
1.4450000524520874,-9.984070777893066,-4.018044471740723
1.4500000476837158,-10.044607162475586,-4.030148983001709
1.4550000429153442,-10.112053871154785,-4.038617134094238
1.4600000381469727,-10.160364151000977,-4.044061660766602
1.465000033378601,-10.213418006896973,-4.064631938934326
1.4700000286102295,-10.258220672607422,-4.076728343963623
1.475000023841858,-10.290571212768555,-4.090041637420654
1.4800000190734863,-10.394577980041504,-4.097899913787842
1.4850000143051147,-10.387843132019043,-4.102749347686768
1.4900000095367432,-10.430231094360352,-4.115455150604248
1.4950000047683716,-10.449420928955078,-4.13177490234375
1.5,-10.448079109191895,-4.140864849090576
1.5049999952316284,-10.490913391113281,-4.149336814880371
1.5099999904632568,-10.532649040222168,-4.165650844573975
1.5149999856948853,-10.554191589355469,-4.1705121994018555
1.5199999809265137,-10.555787086486816,-4.18258810043335
1.524999976158142,-10.556597709655762,-4.200156211853027
1.5299999713897705,-10.559440612792969,-4.208628177642822
1.534999966621399,-10.586763381958008,-4.2122297286987305
1.5399999618530273,-10.559289932250977,-4.225569725036621
1.5449999570846558,-10.583169937133789,-4.234041213989258
1.5499999523162842,-10.564070701599121,-4.246104717254639
1.5549999475479126,-10.601304054260254,-4.250338554382324
1.559999942779541,-10.58030891418457,-4.258806228637695
1.565000057220459,-10.584891319274902,-4.25945520401001
1.5700000524520874,-10.559142112731934,-4.276395320892334
1.5750000476837158,-10.600953102111816,-4.284214496612549
1.5800000429153442,-10.598583221435547,-4.2891035079956055
1.5850000381469727,-10.612122535705566,-4.296917915344238
1.590000033378601,-10.645167350769043,-4.301151752471924
1.5950000286102295,-10.678462028503418,-4.310280799865723
